episode,baseline_loss,proposed_loss,baseline_reward,proposed_reward,baseline_latency_ms,proposed_latency_ms,baseline_throughput_mbps,proposed_throughput_mbps,v2v_warning_success_rate,v2v_warnings_attempted,v2v_warnings_delivered,edge_utilization_rate,grover_action_latency_ms,grover_action_match_rate,grover_uav_match_rate,grover_path_match_rate,grover_resource_match_rate,privacy_epsilon,privacy_epsilon_mean_over_clients,fed_rounds_so_far
101,5.462704612175003,4.044856771904354,-1.4566121859153836,-1.1299498660147351,364.15304647884585,282.4874665036837,3.515005606507694,4.531174483039616,1.0,40,40,0.1296437829732895,24.61149503372134,1.0,1.0,1.0,1.0,12.774975538137056,12.774975538137056,1224
102,11.35326097991007,8.612752397396738,-1.7732115251304839,-1.6979074933466574,443.302881282621,424.47687333666437,2.887416378383418,3.0154764143882966,1.0,47,47,0.14541971869766712,26.229098048211426,1.0,1.0,1.0,1.0,12.837445228704977,12.837445228704977,1236
103,7.216014427520956,9.101140664618773,-1.65373047282424,-1.5905452415754746,413.43261820606,397.6363103938686,3.0960305104955026,3.219021921645255,1.0,37,37,0.15011868625879288,26.441985421865315,1.0,1.0,1.0,1.0,12.899612397277686,12.899612397277686,1248
104,8.421879149158485,9.842729936547888,-1.7468622905826752,-1.6577164247306684,436.7155726456688,414.42910618266706,2.9309694459614195,3.0885861560018353,1.0,50,50,0.13995017452786365,26.25142342459432,1.0,1.0,1.0,1.0,12.961481396815728,12.961481396815728,1260
105,13.417644035226354,9.966958864514405,-2.0975358013194754,-1.8733967144114043,524.3839503298688,468.34917860285105,2.440959528213638,2.7330036188350175,1.0,49,49,0.1396509539335966,26.89820782017571,1.0,1.0,1.0,1.0,13.023056476879772,13.023056476879772,1272
106,8.80446991417557,9.070549758529523,-1.7701332003814747,-1.8253100769401016,442.5333000953687,456.3275192350254,2.8924376984153555,2.805002867558275,1.0,32,32,0.1388559186210235,27.87295081197735,1.0,1.0,1.0,1.0,13.084341787036909,13.084341787036909,1284
107,7.041706552845426,5.385604515865755,-1.5318148405464775,-1.4189690520116987,382.95371013661935,354.74226300292474,3.342440525105131,3.6082534659521155,1.0,35,35,0.15353469426433244,24.453948030804657,1.0,1.0,1.0,1.0,13.145341380123993,13.145341380123993,1296
108,8.869631156558171,5.0604647742050775,-1.6401475186105963,-1.3885546694572373,410.0368796526491,347.13866736430936,3.1216704240953037,3.6872873014076726,1.0,34,34,0.13610799175997576,25.193805413687965,1.0,1.0,1.0,1.0,13.20605921537535,13.20605921537535,1308
109,9.387478943060463,6.122371688601561,-1.8696675187996672,-1.5282897320558775,467.4168796999168,382.0724330139694,2.738454804674072,3.3501501008663466,1.0,39,39,0.1264602728188038,27.23847305107705,1.0,1.0,1.0,1.0,13.266499161421606,13.266499161421606,1320
110,7.396780486102216,5.157799606179954,-1.5410329077414773,-1.275850656312027,385.2582269353693,318.9626640780068,3.322446895377349,4.013008869548939,1.0,32,32,0.13377631766100725,25.388306284001846,1.0,1.0,1.0,1.0,13.326664999166153,13.326664999166153,1332
111,9.555692463026693,5.201684755738825,-1.6155763125745983,-1.3782294324299758,403.89407814364955,344.55735810749394,3.1691477277484457,3.714911232865529,1.0,49,49,0.14291180608173212,24.78871751314931,1.0,1.0,1.0,1.0,13.386560424545216,13.386560424545216,1344
112,8.145501177059487,6.18201854689202,-1.5548468387844288,-1.4305756540191679,388.71170969610716,357.6439135047919,3.292928841790481,3.5789788436672216,1.0,38,38,0.13878913099567095,25.880988337539108,1.0,1.0,1.0,1.0,13.446189051177296,13.446189051177296,1356
113,10.58800353234013,7.255823695129948,-1.8181697167865654,-1.609418405589435,454.5424291966413,402.35460139735886,2.8160187427657153,3.1812734228827493,1.0,61,61,0.1289115228379766,26.821231847459433,1.0,1.0,1.0,1.0,13.505554412907314,13.505554412907314,1368
114,8.984510983844908,7.865081797741975,-1.5804453119627488,-1.385051021302166,395.1113279906872,346.26275532554155,3.239593272380613,3.6966147248398062,1.0,56,56,0.13059963441143432,24.138453413447916,1.0,1.0,1.0,1.0,13.564659966250543,13.564659966250543,1380
115,6.845305627794005,6.463169854405957,-1.534237441215799,-1.4958232736140893,383.55936030394975,373.95581840352224,3.3371627249186937,3.4228642449381494,1.0,28,28,0.14445429605742297,25.065430304720525,1.0,1.0,1.0,1.0,13.623509092741129,13.623509092741129,1392
116,5.786503871049111,4.889171310409438,-1.4050041493711352,-1.3968180756029511,351.25103734278383,349.2045189007377,3.644117351747079,3.6654737574110356,1.0,40,40,0.14436531128982702,24.132124640696627,1.0,1.0,1.0,1.0,13.682105101189663,13.682105101189663,1404
117,8.99015896837227,8.693528839813856,-1.7410220285948175,-1.657161621719822,435.25550714870434,414.29040542995546,2.940801389016521,3.089620187249089,1.0,37,37,0.14303838709990183,26.098513136597735,1.0,1.0,1.0,1.0,13.740451229854143,13.740451229854143,1416
118,3.1507896430169544,5.346945386894125,-1.3664170610166682,-1.228946303369071,341.60426525416705,307.2365758422678,3.7470258137661996,4.166170634114668,1.0,27,27,0.12849716997394958,24.10359791829762,1.0,1.0,1.0,1.0,13.798550648528279,13.798550648528279,1428
119,3.4931908170304573,3.021319813638305,-1.2557907946921265,-1.1330653818239,313.94769867303165,283.266345455975,4.077112224138603,4.518715408777484,1.0,68,68,0.13063730765134096,21.991676767128144,1.0,1.0,1.0,1.0,13.856406460551025,13.856406460551025,1440
120,9.095220782483617,4.949034713150468,-1.4268214126038294,-1.1707389475182588,356.7053531509573,292.6847368795647,3.5883958249942647,4.373306287326832,1.0,39,39,0.14191770243148008,22.680119689599024,1.0,1.0,1.0,1.0,13.914021704740875,13.914021704740875,1452
121,4.010488188747938,3.8351886834328375,-1.3522532137820196,-1.2141544716672434,338.06330344550486,303.53861791681084,3.786273123862832,4.2169263627299065,1.0,42,42,0.1345014957090219,22.999985683886877,1.0,1.0,1.0,1.0,13.971399357258392,13.971399357258392,1464
122,4.489562314236537,7.41579514873835,-1.269425287512317,-1.4262055082818879,317.3563218780792,356.551377070472,4.033321259917254,3.589945467373723,1.0,32,32,0.1410848048205177,23.530818629960493,1.0,1.0,1.0,1.0,14.028542333400154,14.028542333400154,1476
123,5.204946272851278,3.409921866574829,-1.4730803640771317,-1.3754692311649517,368.270091019283,343.8673077912379,3.4757098966610838,3.7223660726046366,1.0,46,46,0.1464426008363565,25.42127408227191,1.0,1.0,1.0,1.0,14.085453489327215,14.085453489327215,1488
124,4.136715593544068,4.1149624876561575,-1.3254937859709954,-1.2170401060651728,331.3734464927488,304.26002651629324,3.8627114319131457,4.20692791838515,1.0,38,38,0.14148248576869568,23.394990744845728,1.0,1.0,1.0,1.0,14.142135623730958,14.142135623730958,1500
125,8.947416273954635,5.902111369767226,-1.804587232119599,-1.5151673392366014,451.1468080298998,378.7918348091503,2.8372139117853803,3.379164708354689,1.0,37,37,0.13006668786207834,26.55662557717095,1.0,1.0,1.0,1.0,14.198591479439086,14.198591479439086,1512
126,5.256452308424438,2.9896227051892006,-1.465556315288561,-1.1455998219223102,366.3890788221402,286.39995548057755,3.493553913001219,4.469274437742726,1.0,41,41,0.13984176237136126,23.50954038486914,1.0,1.0,1.0,1.0,14.254823744964376,14.254823744964376,1524
127,4.332076755197098,5.838836326419066,-1.2985333971937199,-1.3691333336836669,324.63334929842995,342.2833334209167,3.942909755779027,3.7395919550250007,1.0,42,42,0.1381300212815404,24.437337244317387,1.0,1.0,1.0,1.0,14.31083505599866,14.31083505599866,1536
128,5.12016940722242,7.126192041357474,-1.4257373468326813,-1.5186881965864523,356.4343367081703,379.67204914661306,3.5911242778161316,3.371330607236033,1.0,52,52,0.1489999182522297,24.81957278967261,1.0,1.0,1.0,1.0,14.366627996854385,14.366627996854385,1548
129,6.632260360444586,6.341169946206112,-1.5998573671626641,-1.5288630031456165,399.9643417906661,382.21575078640416,3.2002852911070963,3.3488939096999952,0.95,40,38,0.13328217373540005,26.16965376592655,1.0,1.0,1.0,1.0,14.422205101855965,14.422205101855965,1560
130,7.344564968564858,3.9374054196135453,-1.468415028256177,-1.1959396626784906,367.10375706404426,298.9849156696227,3.486752656079991,4.281152435845278,1.0,58,58,0.1313822204247117,23.467945676692583,1.0,1.0,1.0,1.0,14.477568856683094,14.477568856683094,1572
131,13.444272946954394,3.789915517632229,-2.025654234961051,-1.3675658754579667,506.4135587402627,341.8914688644916,2.527578454226393,3.7438781501369576,1.0,54,54,0.13085941690951586,26.40781888118183,1.0,1.0,1.0,1.0,14.532721699667967,14.532721699667967,1584
132,7.651502309987943,6.092831624516596,-1.8319269728150704,-1.7368927396612275,457.9817432037676,434.22318491530694,2.7948712344860778,2.94779285046619,1.0,36,36,0.12277874009062846,27.8289067777378,1.0,1.0,1.0,1.0,14.587666023048383,14.587666023048383,1596
133,5.184919677286719,6.41514660170166,-1.4168535727757547,-1.5005826534654265,354.21339319393866,375.1456633663567,3.613640885959316,3.4120079878145573,1.0,38,38,0.13404569247116646,25.991826606045304,1.0,1.0,1.0,1.0,14.642404174178509,14.642404174178509,1608
134,5.71456904298005,3.2503076295445985,-1.5459031135292516,-1.297025516732692,386.4757783823129,324.25637918317307,3.3119798745415485,3.947493656792255,1.0,49,49,0.14384846203029156,23.695558126241792,1.0,1.0,1.0,1.0,14.696938456699076,14.696938456699076,1620
135,6.703843564338361,5.189738160911172,-1.4647416545831184,-1.2847677000417266,366.1854136457796,321.19192501043165,3.495496959467032,3.985156226945706,1.0,56,56,0.13640961485604444,23.448382230915342,1.0,1.0,1.0,1.0,14.751271131668627,14.751271131668627,1632
136,8.235433408253206,5.322750677194563,-1.5265842717242506,-1.2956202585877354,381.64606793106265,323.90506464693385,3.3538928016185103,3.9517751949795477,1.0,25,25,0.13837498612701893,24.30647610281403,1.0,1.0,1.0,1.0,14.805404418657407,14.805404418657407,1644
137,5.9567877016185475,4.7422064378042705,-1.4948100816752847,-1.2165065622635625,373.7025204188212,304.12664056589057,3.425184284455615,4.208773021719817,1.0,35,35,0.142312147654593,22.99697218613804,1.0,1.0,1.0,1.0,14.859340496805377,14.859340496805377,1656
138,10.806254792803278,7.457183748212022,-1.789786411595091,-1.511557696303876,447.4466028987727,377.8894240759691,2.8606765404129764,3.38723425015111,1.0,28,28,0.14249496161937714,27.007740625764043,1.0,1.0,1.0,1.0,14.913081505845806,14.913081505845806,1668
139,11.473310776830962,7.370181089906207,-2.040846251861684,-1.7187041212564926,510.2115629654211,429.6760303141232,2.508763212970833,2.978988609311603,1.0,43,43,0.13518075769146284,28.64868093890924,1.0,1.0,1.0,1.0,14.966629547095774,14.966629547095774,1680
140,7.926530659353982,10.105986069266995,-1.644166319182342,-1.6894868288567981,411.0415797955855,422.3717072141996,3.114040191837903,3.0305060167083275,1.0,34,34,0.12961261936773857,25.2720047372698,1.0,1.0,1.0,1.0,15.019986684414878,15.019986684414878,1692
141,5.964865842834115,8.555857280264414,-1.521902338058607,-1.5554337178948971,380.47558451465176,388.8584294737243,3.3642106145465647,3.2916863901660425,1.0,29,29,0.13175101795544228,24.735423048719905,1.0,1.0,1.0,1.0,15.073154945133426,15.073154945133426,1704
142,10.464998117104793,6.358285527598734,-1.7655443255367784,-1.4214634681210694,441.3860813841946,355.36586703026734,2.8999555128378702,3.601921621501649,1.0,46,46,0.12303132005035877,25.10018270326447,1.0,1.0,1.0,1.0,15.126136320951238,15.126136320951238,1716
143,8.446502208864937,6.898086790545979,-1.7251726300673471,-1.4773570297465952,431.2931575168368,369.3392574366488,2.9678189363577636,3.4656483821505297,1.0,46,46,0.13439908437430859,25.59049563620088,1.0,1.0,1.0,1.0,15.17893276880823,15.17893276880823,1728
144,4.42786896477143,3.321336991076047,-1.3092412603025034,-1.1565264085079334,327.31031507562585,289.13160212698335,3.9106619652492554,4.427049795261877,1.0,53,53,0.13647148789217076,21.94450292682195,1.0,1.0,1.0,1.0,15.231546211727824,15.231546211727824,1740
145,12.785378461082777,4.3769447860734845,-1.9742560701583576,-1.3388266267580666,493.56401753958943,334.70665668951665,2.5933819211148825,3.824244228244807,1.0,46,46,0.1351825144762794,24.774675699788585,1.0,1.0,1.0,1.0,15.283978539634248,15.283978539634248,1752
146,7.900475103058852,4.195779309608042,-1.504845750132688,-1.2224507524890578,376.21143753317193,305.61268812226444,3.4023420669849727,4.188307782194955,1.0,33,33,0.1398337067415317,23.373775929705783,1.0,1.0,1.0,1.0,15.33623161014466,15.33623161014466,1764
147,10.667023144196719,6.18947549854056,-1.85251685436496,-1.565846319936757,463.12921359124,391.46157998418926,2.763807512971389,3.2697972558423176,1.0,56,56,0.1271134790343543,26.976962763976342,1.0,1.0,1.0,1.0,15.388307249337084,15.388307249337084,1776
148,7.774310578436901,8.066777765052393,-1.6013336117681474,-1.5661261114969285,400.3334029420368,391.53152787423215,3.1973349977626717,3.2692131000269327,1.0,17,17,0.13264199749877056,26.036505991610095,1.0,1.0,1.0,1.0,15.440207252495034,15.440207252495034,1788
149,5.778693280493219,6.650753887680669,-1.4472027528169173,-1.5023693842463264,361.8006882042293,375.5923460615816,3.5378594948317663,3.407950171034989,1.0,64,64,0.1458688462153077,24.777158239259588,1.0,1.0,1.0,1.0,15.491933384829675,15.491933384829675,1800
150,7.432132599952941,6.221708803532238,-1.6090555264585589,-1.4372704667313254,402.26388161463973,359.31761668283133,3.181990873409343,3.562307943086054,0.9111111111111111,45,41,0.1406762609258294,25.24156409946238,1.0,1.0,1.0,1.0,15.543487382180366,15.543487382180366,1812
151,8.70264941609154,4.053346304150182,-1.6999990471156934,-1.2935771149491875,424.9997617789233,323.3942787372969,3.0117663940381956,3.9580168362835613,1.0,41,41,0.15656880009919405,23.76266279836021,1.0,1.0,1.0,1.0,15.59487095169435,15.59487095169435,1824
152,7.725216310704127,8.297443212776367,-1.7153928170093298,-1.539522965346389,428.8482042523324,384.8807413365973,2.9847390925457944,3.325705504398248,1.0,42,42,0.13250892298916975,25.858874283072236,1.0,1.0,1.0,1.0,15.646085772486366,15.646085772486366,1836
153,7.073148581276958,5.358116829224552,-1.6898179538052782,-1.4776818416929807,422.45448845131955,369.42046042324506,3.0299121798714124,3.464886591645476,0.9047619047619048,21,19,0.13731770620991787,24.97193626003696,1.0,1.0,1.0,1.0,15.697133496278875,15.697133496278875,1848
154,10.110672530252486,6.139338946234299,-1.7584039204655664,-1.4275183217469083,439.6009801163916,356.8795804367271,2.9117314516930763,3.586643983479288,1.0,52,52,0.13337948049108186,25.212912314862177,1.0,1.0,1.0,1.0,15.748015748023631,15.748015748023631,1860
155,10.975540234629685,6.820014898859275,-1.8353751668289326,-1.644137239161414,458.84379170723315,411.03430979035346,2.7896203961646022,3.1140952701803877,1.0,22,22,0.1443520641575257,26.99131727942719,1.0,1.0,1.0,1.0,15.798734126505208,15.798734126505208,1872
156,11.033242042797307,6.853582391204934,-1.7679123377043708,-1.547904070169951,441.97808442609266,386.9760175424878,2.896071196973661,3.3076985187059122,1.0,43,43,0.13720642030239105,26.825379878767137,1.0,1.0,1.0,1.0,15.849290204927168,15.849290204927168,1884
157,5.364250773874422,4.021531080342053,-1.42728522061095,-1.3192410796656426,356.8213051527375,329.8102699164106,3.587229746419137,3.8810192306152627,1.0,44,44,0.14648229908198118,24.015629882681296,1.0,1.0,1.0,1.0,15.89968553148144,15.89968553148144,1896
158,8.978455482516438,7.054531430747981,-1.8275221990315649,-1.5608693083938308,456.8805497578913,390.21732709845764,2.8016075551438853,3.2802233809495522,1.0,56,56,0.13166968245059252,25.852152050239415,1.0,1.0,1.0,1.0,15.949921629901517,15.949921629901517,1908
159,6.892682605345423,6.371307781237799,-1.598564632173881,-1.5209327411907385,399.6411580434703,380.23318529768466,3.2028733133156675,3.366355303779936,0.9803921568627451,51,50,0.140273446838061,24.738871245456266,1.0,1.0,1.0,1.0,16.000000000000007,16.000000000000007,1920
160,8.047124091225365,8.508972710493254,-1.7334235146016763,-1.6266550014817895,433.3558786504191,406.66375037044736,2.953692480153372,3.1475635554779426,1.0,54,54,0.13737380473564068,25.62516829936639,1.0,1.0,1.0,1.0,16.049922118191112,16.049922118191112,1932
161,8.739455153234303,8.566875635044804,-1.7184813327316595,-1.80198850144485,429.62033318291486,450.4971253612125,2.9793748133774387,2.8413055887397394,1.0,25,25,0.1458890646075209,27.50814120025734,1.0,1.0,1.0,1.0,16.099689437998496,16.099689437998496,1944
162,7.500452444578211,4.575290182110621,-1.6374306117989537,-1.3847066469341833,409.35765294973845,346.17666173354587,3.126850055878057,3.697534067115198,1.0,19,19,0.13598797842860222,25.27132830158311,1.0,1.0,1.0,1.0,16.14930339054909,16.14930339054909,1956
163,6.322537576779723,3.7123473280880717,-1.6009541604663706,-1.2230203591661664,400.2385401165927,305.7550897915416,3.198092816416745,4.186357129402756,0.8484848484848485,33,28,0.1400165008381009,25.000568653758283,1.0,1.0,1.0,1.0,16.198765385053278,16.198765385053278,1968
164,6.9412715480042,8.766470656283976,-1.4821598085398773,-1.547655276460053,370.5399521349693,386.9138191150132,3.454418322841904,3.308230248606111,0.8809523809523809,42,37,0.1480994407708446,24.730460897965646,1.0,1.0,1.0,1.0,16.24807680927193,16.24807680927193,1980
165,10.05287735342669,10.152165668046413,-1.7772933444880705,-1.5797934629884276,444.3233361220177,394.9483657471069,2.880784995835765,3.2409299822742117,0.9655172413793104,29,28,0.1374245552966992,26.52568587913642,1.0,1.0,1.0,1.0,16.2972390299707,16.2972390299707,1992
166,7.919956955360249,5.382604495670724,-1.5474913629302538,-1.3648485698182486,386.8728407325635,341.2121424545621,3.308580663290436,3.7513319156584606,0.8653846153846154,52,45,0.13304825065036616,24.71417298633843,1.0,1.0,1.0,1.0,16.346253393362048,16.346253393362048,2004
167,7.131123892652492,3.9935906654767073,-1.3910355406702912,-1.2107160163671722,347.75888516757277,302.67900409179305,3.6807111323215027,4.228902509576833,1.0,42,42,0.1498190863057971,23.480482412364378,1.0,1.0,1.0,1.0,16.395121225535366,16.395121225535366,2016
168,6.104031637854253,3.8069462135184344,-1.537318526595284,-1.2916542852751765,384.329631648821,322.91357131879414,3.3304744016448686,3.9639089641615866,1.0,47,47,0.13658969787259898,25.585826817512157,1.0,1.0,1.0,1.0,16.443843832875583,16.443843832875583,2028
169,11.115150007419288,8.921209775435273,-1.796443804216359,-1.656638447185574,449.1109510540898,414.15961179639345,2.8500752364104343,3.09059590443422,1.0,50,50,0.14424821237723032,26.455624242513625,1.0,1.0,1.0,1.0,16.49242250247065,16.49242250247065,2040
170,8.567781584259743,3.5984451914652404,-1.6392040916449002,-1.229024836384223,409.8010229112251,307.2562090960557,3.123467069230048,4.165904421478562,1.0,36,36,0.14796834345906973,24.27650832252286,1.0,1.0,1.0,1.0,16.540858502508275,16.540858502508275,2052
171,7.687111508722107,5.355787406052211,-1.6698060845249323,-1.48468332988314,417.45152113123305,371.17083247078494,3.066224304396797,3.4485468361815568,1.0,35,35,0.14178191187481085,25.900609559601364,1.0,1.0,1.0,1.0,16.589153082662186,16.589153082662186,2064
172,13.023889715084806,11.090327393457605,-2.105343807656795,-1.9283307255504187,526.3359519141987,482.0826813876047,2.4319068369638193,2.6551462008875877,1.0,38,38,0.1446721631412705,28.5169572867343,1.0,1.0,1.0,1.0,16.637307474468347,16.637307474468347,2076
173,7.8005300485529006,5.912649103673175,-1.608683585446187,-1.5195590455153987,402.17089636154674,379.8897613788497,3.182726576140148,3.3693985206500585,1.0,34,34,0.15199293134113154,25.237674620516003,1.0,1.0,1.0,1.0,16.685322891691378,16.685322891691378,2088
174,4.902531591632093,4.972205457704452,-1.395229075168774,-1.4247238048157114,348.8072687921935,356.18095120392786,3.6696482972738074,3.593678987249233,1.0,33,33,0.13780628020564714,25.102093720481815,1.0,1.0,1.0,1.0,16.733200530681522,16.733200530681522,2100
175,8.128847908345051,5.343414613006947,-1.5946133184034441,-1.5079115814895634,398.6533296008611,376.97789537239095,3.2108097561396485,3.3954245479978993,1.0,41,41,0.13021274966498217,25.682840356218765,1.0,1.0,1.0,1.0,16.780941570722433,16.780941570722433,2112
176,9.661363132239785,7.373542800856133,-1.8188221681811985,-1.5367845199294898,454.70554204529964,384.19612998237244,2.8150085750933758,3.331631685250782,1.0,47,47,0.14459214266389608,25.98784771967358,1.0,1.0,1.0,1.0,16.828547174370115,16.828547174370115,2124
177,7.9754985987674445,3.643522780543814,-1.7182686775445923,-1.400393968480439,429.5671693861482,350.0984921201097,2.9797435447153027,3.656114004515236,1.0,55,55,0.1314962242419521,25.55432770059423,1.0,1.0,1.0,1.0,16.8760184877832,16.8760184877832,2136
178,7.301671634893864,4.221639527803442,-1.6081670656396023,-1.2553481844207435,402.0417664099006,313.83704610518583,3.183748821496768,4.078549731095144,0.8292682926829268,41,34,0.14092197082936764,24.051523496356882,1.0,1.0,1.0,1.0,16.923356641044954,16.923356641044954,2148
179,8.28058425600951,4.0145924151487025,-1.5551021035785648,-1.2169776434605095,388.77552589464113,304.24441086512735,3.2923883185663345,4.207143843202526,1.0,27,27,0.14832161211719117,23.87117619213357,1.0,1.0,1.0,1.0,16.97056274847715,16.97056274847715,2160
180,4.466364916103582,4.0627626643981785,-1.3764972019247086,-1.336974611875844,344.12430048117716,334.24365296896104,3.7195862024571356,3.829541679042339,1.0,27,27,0.1425382842620214,23.071353272347096,1.0,1.0,1.0,1.0,17.017637908946128,17.017637908946128,2172
181,9.143293598822007,6.436443232077484,-1.8352870541979067,-1.5767241074152423,458.82176354947666,394.18102685381047,2.7897543265991396,3.247238991222965,1.0,44,44,0.1376500059850514,26.6538359306174,1.0,1.0,1.0,1.0,17.06458320616124,17.06458320616124,2184
182,9.720677628337095,9.538111857367767,-1.8979513510572097,-1.7581921234152997,474.4878377643024,439.5480308538249,2.6976455414139164,2.912082207520283,1.0,30,30,0.13466628920286894,26.924057447889947,1.0,1.0,1.0,1.0,17.111399708965962,17.111399708965962,2196
183,10.07822871406097,10.329760601588836,-1.9251163484558609,-1.781640463735976,481.2790871139652,445.4101159339939,2.659579512743093,2.873756015432944,0.9259259259259259,54,50,0.14071915950626135,28.52460310779719,1.0,1.0,1.0,1.0,17.15808847162178,17.15808847162178,2208
184,5.875732605345547,6.2942060703256475,-1.5817532304130946,-1.3784196940501003,395.43830760327364,344.60492351252515,3.236914520897073,3.714398468115551,0.8205128205128205,39,32,0.1338428429638346,26.172470563958075,1.0,1.0,1.0,1.0,17.204650534085264,17.204650534085264,2220
185,10.326745759695768,6.289962241455214,-1.9203756199991473,-1.42308761147382,480.0939049997869,355.7719028684551,2.6661450742653527,3.5978108155248947,1.0,46,46,0.13502967171370983,26.509765577578047,1.0,1.0,1.0,1.0,17.25108692227827,17.25108692227827,2232
186,4.574875522831765,4.123373668796073,-1.437734251438321,-1.4133529157608147,359.43356285958026,353.33822894020363,3.561158812818092,3.6225913166520622,1.0,34,34,0.12889007199555635,24.875515883872524,1.0,1.0,1.0,1.0,17.29739864835173,17.29739864835173,2244
187,6.498000889240454,11.536529089401787,-1.5709506082357692,-1.8310721444573952,392.7376520589423,457.7680361143487,3.2591731230493197,2.796176008410209,1.0,48,48,0.14223719170937935,25.160277477603724,1.0,1.0,1.0,1.0,17.34358671094305,17.34358671094305,2256
188,9.31575964903459,5.1096697471415,-1.7489880861300768,-1.367410665544808,437.2470215325192,341.852666386202,2.927407019294706,3.7443031044079755,1.0,39,39,0.13069753690312305,25.373230853784747,1.0,1.0,1.0,1.0,17.389652095427337,17.389652095427337,2268
189,12.405696342078349,8.132806765691688,-2.0721108873588343,-1.7033007653019308,518.0277218397085,425.82519132548276,2.470910235178622,3.0059283153626817,1.0,38,38,0.1376793443535765,28.018891337332544,1.0,1.0,1.0,1.0,17.435595774162703,17.435595774162703,2280
190,8.10172015738984,9.440031226452751,-1.658604980288154,-1.6144796482983688,414.65124507203853,403.61991207459215,3.0869315242924737,3.171300428219324,1.0,32,32,0.12739655934274197,25.51384776241319,1.0,1.0,1.0,1.0,17.481418706729738,17.481418706729738,2292
191,3.859143881049628,6.561031988899534,-1.4480103303428074,-1.6218155404691685,362.0025825857019,405.45388511729215,3.535886376437571,3.1569558141728344,1.0,42,42,0.1292764755586783,25.697718748649347,1.0,1.0,1.0,1.0,17.527121840165325,17.527121840165325,2304
192,5.286686641047709,6.224164400792991,-1.5089703591587877,-1.4154564467629838,377.2425897896969,353.86411169074603,3.3930421289747987,3.617207729498819,1.0,32,32,0.1373686237881581,24.165207986076638,1.0,1.0,1.0,1.0,17.572706109191046,17.572706109191046,2316
193,10.28404335200321,5.062716713446814,-1.7766597433856297,-1.5965394811284834,444.1649358464074,399.13487028212086,2.8818123554954034,3.2069360391770743,1.0,37,37,0.146055458423992,26.860681961106167,1.0,1.0,1.0,1.0,17.618172436436204,17.618172436436204,2328
194,5.847603932178269,7.974506952877467,-1.7049969450602582,-1.6709086296710394,426.2492362650646,417.7271574177598,3.00293793184424,3.0642010634704793,0.8157894736842105,38,31,0.14810891480495533,26.93751593979344,1.0,1.0,1.0,1.0,17.663521732655703,17.663521732655703,2340
195,6.089291128019492,4.511870339178131,-1.5629070998550105,-1.335585757413573,390.72677496375263,333.8964393533933,3.275946472106357,3.833523958742364,1.0,37,37,0.15129651377598444,23.37140289981922,1.0,1.0,1.0,1.0,17.708754896942935,17.708754896942935,2352
196,10.254841339153549,7.8287873968559625,-1.8507093484310413,-1.585526879092111,462.67733710776037,396.3817197730278,2.7665068014815692,3.229210470989785,1.0,30,30,0.1518355766311288,27.07492642790307,1.0,1.0,1.0,1.0,17.75387281693773,17.75387281693773,2364
197,6.585408327712988,7.247841527219862,-1.6587405808495814,-1.5429420252372126,414.68514521239535,385.73550630930316,3.0866791703966237,3.3183359557614285,1.0,34,34,0.1526049648722013,24.989750692853065,1.0,1.0,1.0,1.0,17.7988763690296,17.7988763690296,2376
198,10.902622625852624,7.23864975128284,-1.997885357989201,-1.700370657856908,499.4713394973002,425.092664464227,2.562709606697901,3.01110818182024,1.0,42,42,0.1454737987369299,27.417291382657353,1.0,1.0,1.0,1.0,17.84376641855638,17.84376641855638,2388
199,3.540525909823676,2.9228099454582357,-1.2661725132072563,-1.1473529481425375,316.5431283018141,286.8382370356344,4.0436827893466685,4.462445499694602,1.0,45,45,0.15041678802420697,22.635560909725104,1.0,1.0,1.0,1.0,17.888543819998326,17.888543819998326,2400
200,7.284599737729877,3.411966789746657,-1.5942403192572856,-1.3332333128434333,398.5600798143214,333.3083282108583,3.2115609787019266,3.840288080621386,1.0,38,38,0.13409413459400335,25.448212959237654,1.0,1.0,1.0,1.0,17.933209417167927,17.933209417167927,2412
201,6.805635785140718,7.340978761397612,-1.6034422734073412,-1.4980413330079976,400.86056835183535,374.5103332519993,3.1931302329455957,3.417796216422999,1.0,40,40,0.13874409751345715,25.309806052500736,1.0,1.0,1.0,1.0,17.977764043395396,17.977764043395396,2424
202,9.412425574070463,7.517556308613469,-1.826316157434534,-1.515044567332362,456.5790393586335,378.7611418330905,2.803457648423904,3.379438539563967,0.926829268292683,41,38,0.1331050687779983,24.878968016740142,1.0,1.0,1.0,1.0,18.022208521710105,18.022208521710105,2436
203,5.523085948390265,1.6674846170644742,-1.4447177385181635,-1.0749881357804751,361.1794346295408,268.7470339451188,3.5439448575273587,4.762843262714448,0.967741935483871,31,30,0.1411110321059823,23.880460149947,1.0,1.0,1.0,1.0,18.066543665017953,18.066543665017953,2448
204,8.996971224667504,3.726944822119549,-1.6583334717474534,-1.3863784395267373,414.5833679368634,346.5946098816844,3.0874369282342515,3.6930753205797067,1.0,33,33,0.13233366267134747,25.51513738713361,1.0,1.0,1.0,1.0,18.110770276274845,18.110770276274845,2460
205,7.345866783211629,7.827913829849422,-1.42673772611855,-1.3526457007868145,356.68443152963755,338.16142519670365,3.588606305329148,3.7851744895368897,1.0,53,53,0.12739552619556585,24.028139169950695,1.0,1.0,1.0,1.0,18.15488914865636,18.15488914865636,2472
