episode,step,cluster_id,selected_policy,selected_max_latency_s,classical_best_max_latency_s,match,success_probability
57,13,1,DemandProportional,0.005247718048608067,0.005247718048608067,1,1.0
57,13,2,DemandProportional,0.0029361156239239546,0.0029361156239239546,1,1.0
57,13,3,DemandProportional,0.0023582713529315177,0.0023582713529315177,1,1.0
57,14,0,DemandProportional,0.001781781637874791,0.001781781637874791,1,1.0
57,14,1,DemandProportional,0.005073016454752691,0.005073016454752691,1,1.0
57,14,2,DemandProportional,0.009235289111162224,0.009235289111162224,1,1.0
57,14,3,DemandProportional,0.004515942081512549,0.004515942081512549,1,1.0
57,15,0,DemandProportional,0.003914640529930203,0.003914640529930203,1,1.0
57,15,1,DemandProportional,0.0026253263951353375,0.0026253263951353375,1,1.0
57,15,2,DemandProportional,0.001846427171903648,0.001846427171903648,1,1.0
57,15,3,DemandProportional,0.0017972630807989644,0.0017972630807989644,1,1.0
57,16,0,DemandProportional,0.007775873686991289,0.007775873686991289,1,1.0
57,16,1,DemandProportional,0.0026556153262875066,0.0026556153262875066,1,1.0
57,16,2,DemandProportional,0.0028552556648664814,0.0028552556648664814,1,1.0
57,16,3,DemandProportional,0.0042613677226842365,0.0042613677226842365,1,1.0
57,17,0,DemandProportional,0.007473485288891019,0.007473485288891019,1,1.0
57,17,1,DemandProportional,0.0034929777060945712,0.0034929777060945712,1,1.0
57,17,2,DemandProportional,0.0029947855454703493,0.0029947855454703493,1,1.0
57,17,3,DemandProportional,0.0031341559993343436,0.0031341559993343436,1,1.0
57,18,0,DemandProportional,0.007682899644218268,0.007682899644218268,1,1.0
57,18,1,DemandProportional,0.004819785458477352,0.004819785458477352,1,1.0
57,18,2,DemandProportional,0.008214037013126691,0.008214037013126691,1,1.0
57,18,3,DemandProportional,0.0008032420796515175,0.0008032420796515175,1,1.0
57,19,0,DemandProportional,0.005267057412264938,0.005267057412264938,1,1.0
57,19,1,DemandProportional,0.004159667910281885,0.004159667910281885,1,1.0
57,19,2,DemandProportional,0.004188699679007831,0.004188699679007831,1,1.0
57,19,3,DemandProportional,0.0029860461506548293,0.0029860461506548293,1,1.0
57,20,0,DemandProportional,0.006891030830635137,0.006891030830635137,1,1.0
57,20,1,DemandProportional,0.004214707356843367,0.004214707356843367,1,1.0
57,20,2,DemandProportional,0.003153462039095681,0.003153462039095681,1,1.0
57,20,3,DemandProportional,0.007004335371251879,0.007004335371251879,1,1.0
57,21,0,DemandProportional,0.0027258059176762657,0.0027258059176762657,1,1.0
57,21,1,DemandProportional,0.0041971943422463905,0.0041971943422463905,1,1.0
57,21,2,DemandProportional,0.004189324157529505,0.004189324157529505,1,1.0
57,21,3,DemandProportional,0.00386723857297516,0.00386723857297516,1,1.0
57,22,0,DemandProportional,0.001557433710131419,0.001557433710131419,1,1.0
57,22,1,DemandProportional,0.0014035438985677189,0.0014035438985677189,1,1.0
57,22,2,DemandProportional,0.00214508632878835,0.00214508632878835,1,1.0
57,22,3,DemandProportional,0.004934466993568336,0.004934466993568336,1,1.0
57,23,0,DemandProportional,0.004237023080350305,0.004237023080350305,1,1.0
57,23,1,DemandProportional,0.0025552501880191057,0.0025552501880191057,1,1.0
57,23,2,DemandProportional,0.0040831181362212116,0.0040831181362212116,1,1.0
57,23,3,DemandProportional,0.004434092893843731,0.004434092893843731,1,1.0
58,0,0,DemandProportional,0.0023968494822293306,0.0023968494822293306,1,1.0
58,0,1,DemandProportional,0.003323146381285388,0.003323146381285388,1,1.0
58,0,2,DemandProportional,0.0007985113149754715,0.0007985113149754715,1,1.0
58,0,3,DemandProportional,0.004441918315921596,0.004441918315921596,1,1.0
58,1,0,DemandProportional,0.0036243109922806244,0.0036243109922806244,1,1.0
58,1,1,DemandProportional,0.0012524566162192326,0.0012524566162192326,1,1.0
58,1,2,DemandProportional,0.0021439801724278296,0.0021439801724278296,1,1.0
58,1,3,DemandProportional,0.006252613957470877,0.006252613957470877,1,1.0
58,2,0,DemandProportional,0.0042399119376057524,0.0042399119376057524,1,1.0
58,2,1,DemandProportional,0.0019667648516473973,0.0019667648516473973,1,1.0
58,2,2,DemandProportional,0.002947933552073865,0.002947933552073865,1,1.0
58,2,3,DemandProportional,0.003207714428267836,0.003207714428267836,1,1.0
58,3,0,DemandProportional,0.001384389710989107,0.001384389710989107,1,1.0
58,3,1,DemandProportional,0.002100954165554015,0.002100954165554015,1,1.0
58,3,2,DemandProportional,0.0105635780896804,0.0105635780896804,1,1.0
58,3,3,DemandProportional,0.003274388902590353,0.003274388902590353,1,1.0
58,4,0,DemandProportional,0.003834230263177615,0.003834230263177615,1,1.0
58,4,1,DemandProportional,0.0036233029869292745,0.0036233029869292745,1,1.0
58,4,2,DemandProportional,0.0015209880008729391,0.0015209880008729391,1,1.0
58,4,3,DemandProportional,0.0029104297829824002,0.0029104297829824002,1,1.0
58,5,0,DemandProportional,0.001232898723471149,0.001232898723471149,1,1.0
58,5,1,DemandProportional,0.0028421554178442027,0.0028421554178442027,1,1.0
58,5,2,DemandProportional,0.002351518188724854,0.002351518188724854,1,1.0
58,5,3,DemandProportional,0.0036295392781716266,0.0036295392781716266,1,1.0
58,6,0,DemandProportional,0.0022921360562657062,0.0022921360562657062,1,1.0
58,6,1,DemandProportional,0.0011794869271291456,0.0011794869271291456,1,1.0
58,6,2,DemandProportional,0.001963207610406995,0.001963207610406995,1,1.0
58,6,3,DemandProportional,0.00559877168129907,0.00559877168129907,1,1.0
58,7,0,DemandProportional,0.0061775003449742955,0.0061775003449742955,1,1.0
58,7,1,DemandProportional,0.0029480189806591938,0.0029480189806591938,1,1.0
58,7,2,DemandProportional,0.006226892098930209,0.006226892098930209,1,1.0
58,7,3,DemandProportional,0.0037115582085661828,0.0037115582085661828,1,1.0
58,8,0,DemandProportional,0.0043539526560198065,0.0043539526560198065,1,1.0
58,8,1,DemandProportional,0.006930551266048903,0.006930551266048903,1,1.0
58,8,2,DemandProportional,0.0030811056490380375,0.0030811056490380375,1,1.0
58,8,3,DemandProportional,0.005595987944490376,0.005595987944490376,1,1.0
58,9,0,DemandProportional,0.00218535549944767,0.00218535549944767,1,1.0
58,9,1,DemandProportional,0.0031240872398351723,0.0031240872398351723,1,1.0
58,9,2,DemandProportional,0.0017140460224253815,0.0017140460224253815,1,1.0
58,9,3,DemandProportional,0.004454458985369571,0.004454458985369571,1,1.0
58,10,0,DemandProportional,0.0038450093849738192,0.0038450093849738192,1,1.0
58,10,1,DemandProportional,0.00514954122611251,0.00514954122611251,1,1.0
58,10,2,DemandProportional,0.0031696866217471647,0.0031696866217471647,1,1.0
58,10,3,DemandProportional,0.0014236251501149604,0.0014236251501149604,1,1.0
58,11,0,DemandProportional,0.0031063633467114703,0.0031063633467114703,1,1.0
58,11,1,DemandProportional,0.0009292609232393076,0.0009292609232393076,1,1.0
58,11,2,DemandProportional,0.0007428723430762318,0.0007428723430762318,1,1.0
58,11,3,DemandProportional,0.005070907217125361,0.005070907217125361,1,1.0
58,12,0,DemandProportional,0.0002873387948415198,0.0002873387948415198,1,1.0
58,12,1,DemandProportional,0.0018324451065859166,0.0018324451065859166,1,1.0
58,12,2,DemandProportional,0.009482950802203535,0.009482950802203535,1,1.0
58,12,3,DemandProportional,0.0064373843227253855,0.0064373843227253855,1,1.0
58,13,0,DemandProportional,0.008422571060313596,0.008422571060313596,1,1.0
58,13,1,DemandProportional,0.003767404735783873,0.003767404735783873,1,1.0
58,13,2,DemandProportional,0.0052540224657953594,0.0052540224657953594,1,1.0
58,13,3,DemandProportional,0.0027546551619828403,0.0027546551619828403,1,1.0
58,14,0,DemandProportional,0.0037258145656218168,0.0037258145656218168,1,1.0
58,14,1,DemandProportional,0.004551422031239631,0.004551422031239631,1,1.0
58,14,2,DemandProportional,0.005915215811993202,0.005915215811993202,1,1.0
58,14,3,DemandProportional,0.0026695092971992154,0.0026695092971992154,1,1.0
58,15,0,DemandProportional,0.003988586841895567,0.003988586841895567,1,1.0
58,15,1,DemandProportional,0.0014751783093302252,0.0014751783093302252,1,1.0
58,15,2,DemandProportional,0.0036511283789202697,0.0036511283789202697,1,1.0
58,15,3,DemandProportional,0.004387286199277573,0.004387286199277573,1,1.0
58,16,0,DemandProportional,0.002824717765125867,0.002824717765125867,1,1.0
58,16,1,DemandProportional,0.004379162822823879,0.004379162822823879,1,1.0
58,16,2,DemandProportional,0.0027145176324767477,0.0027145176324767477,1,1.0
58,16,3,DemandProportional,0.001760248116467386,0.001760248116467386,1,1.0
58,17,0,DemandProportional,0.0035588522056118252,0.0035588522056118252,1,1.0
58,17,1,DemandProportional,0.002026549529596125,0.002026549529596125,1,1.0
58,17,2,DemandProportional,0.007075336494597618,0.007075336494597618,1,1.0
58,17,3,DemandProportional,0.005740603173199859,0.005740603173199859,1,1.0
58,18,0,DemandProportional,0.003524307567345669,0.003524307567345669,1,1.0
58,18,1,DemandProportional,0.0007902495409453474,0.0007902495409453474,1,1.0
58,18,2,DemandProportional,0.007644298344791711,0.007644298344791711,1,1.0
58,18,3,DemandProportional,0.0020244843397248698,0.0020244843397248698,1,1.0
58,19,0,DemandProportional,0.003230820608258062,0.003230820608258062,1,1.0
58,19,1,DemandProportional,0.0028450783817123787,0.0028450783817123787,1,1.0
58,19,2,DemandProportional,0.0016198050500233533,0.0016198050500233533,1,1.0
58,19,3,DemandProportional,0.007085385221283826,0.007085385221283826,1,1.0
58,20,0,DemandProportional,0.0028554463580361205,0.0028554463580361205,1,1.0
58,20,1,DemandProportional,0.006727661118593638,0.006727661118593638,1,1.0
58,20,2,DemandProportional,0.001968751438548703,0.001968751438548703,1,1.0
58,20,3,DemandProportional,0.004612622878705854,0.004612622878705854,1,1.0
58,21,0,DemandProportional,0.009239407466214922,0.009239407466214922,1,1.0
58,21,1,DemandProportional,0.006031909071960804,0.006031909071960804,1,1.0
58,21,2,DemandProportional,0.0034024895806524192,0.0034024895806524192,1,1.0
58,21,3,DemandProportional,0.0038007585518712505,0.0038007585518712505,1,1.0
58,22,0,DemandProportional,0.005030469967212893,0.005030469967212893,1,1.0
58,22,1,DemandProportional,0.0017721278400674577,0.0017721278400674577,1,1.0
58,22,2,DemandProportional,0.006528146387867127,0.006528146387867127,1,1.0
58,22,3,DemandProportional,0.005393887656738935,0.005393887656738935,1,1.0
58,23,0,DemandProportional,0.0044425279211379376,0.0044425279211379376,1,1.0
58,23,1,DemandProportional,0.0020808549161173834,0.0020808549161173834,1,1.0
58,23,2,DemandProportional,0.006619281552088548,0.006619281552088548,1,1.0
58,23,3,DemandProportional,0.005344269206336655,0.005344269206336655,1,1.0
59,0,0,DemandProportional,0.004474633781330402,0.004474633781330402,1,1.0
59,0,1,DemandProportional,0.004016198804323953,0.004016198804323953,1,1.0
59,0,2,DemandProportional,0.004496569336153927,0.004496569336153927,1,1.0
59,0,3,DemandProportional,0.008619845480882269,0.008619845480882269,1,1.0
59,1,0,DemandProportional,0.00392645593006849,0.00392645593006849,1,1.0
59,1,1,DemandProportional,0.0077964838855987045,0.0077964838855987045,1,1.0
59,1,2,DemandProportional,0.005252498224116581,0.005252498224116581,1,1.0
59,1,3,DemandProportional,0.00429979698374599,0.00429979698374599,1,1.0
59,2,0,DemandProportional,0.005559625552915037,0.005559625552915037,1,1.0
59,2,1,DemandProportional,0.004503831549127216,0.004503831549127216,1,1.0
59,2,2,DemandProportional,0.0018328153344432131,0.0018328153344432131,1,1.0
59,2,3,DemandProportional,0.0081886865386722,0.0081886865386722,1,1.0
59,3,0,DemandProportional,0.003336280104994802,0.003336280104994802,1,1.0
59,3,1,DemandProportional,0.003681678757398864,0.003681678757398864,1,1.0
59,3,2,DemandProportional,0.009638459030411994,0.009638459030411994,1,1.0
59,3,3,DemandProportional,0.0021739688746578315,0.0021739688746578315,1,1.0
59,4,0,DemandProportional,0.007786532927304101,0.007786532927304101,1,1.0
59,4,1,DemandProportional,0.0030052932268145372,0.0030052932268145372,1,1.0
59,4,2,DemandProportional,0.0010516851803198956,0.0010516851803198956,1,1.0
59,4,3,DemandProportional,0.0031856765687130694,0.0031856765687130694,1,1.0
59,5,0,DemandProportional,0.0048329949990073414,0.0048329949990073414,1,1.0
59,5,1,DemandProportional,0.009377011752584506,0.009377011752584506,1,1.0
59,5,2,DemandProportional,0.0035144563694023303,0.0035144563694023303,1,1.0
59,5,3,DemandProportional,0.0036107558264012046,0.0036107558264012046,1,1.0
59,6,0,DemandProportional,0.0034151243506001755,0.0034151243506001755,1,1.0
59,6,1,DemandProportional,0.002414066784761038,0.002414066784761038,1,1.0
59,6,2,DemandProportional,0.0037753880534647784,0.0037753880534647784,1,1.0
59,6,3,DemandProportional,0.005828679302430084,0.005828679302430084,1,1.0
59,7,0,DemandProportional,0.004594850099127266,0.004594850099127266,1,1.0
59,7,1,DemandProportional,0.0019577934118646923,0.0019577934118646923,1,1.0
59,7,2,DemandProportional,0.004686352802941919,0.004686352802941919,1,1.0
59,7,3,DemandProportional,0.0024909469367757216,0.0024909469367757216,1,1.0
59,8,0,DemandProportional,0.0078085715366989095,0.0078085715366989095,1,1.0
59,8,1,DemandProportional,0.006282532442744915,0.006282532442744915,1,1.0
59,8,2,DemandProportional,0.005977353868307504,0.005977353868307504,1,1.0
59,8,3,DemandProportional,0.004433636929801962,0.004433636929801962,1,1.0
59,9,0,DemandProportional,0.0047717697051655,0.0047717697051655,1,1.0
59,9,1,DemandProportional,0.000943635158579541,0.000943635158579541,1,1.0
59,9,2,DemandProportional,0.0010388953861875457,0.0010388953861875457,1,1.0
59,9,3,DemandProportional,0.005241045827263031,0.005241045827263031,1,1.0
59,10,0,DemandProportional,0.0015888469430407964,0.0015888469430407964,1,1.0
59,10,1,DemandProportional,0.006173971984862863,0.006173971984862863,1,1.0
59,10,2,DemandProportional,0.004057111488856869,0.004057111488856869,1,1.0
59,10,3,DemandProportional,0.010853089241262399,0.010853089241262399,1,1.0
59,11,0,DemandProportional,0.003474525620747112,0.003474525620747112,1,1.0
59,11,1,DemandProportional,0.0030619957049149997,0.0030619957049149997,1,1.0
59,11,2,DemandProportional,0.004069579180557056,0.004069579180557056,1,1.0
59,11,3,DemandProportional,0.00012404766866890598,0.00012404766866890598,1,1.0
59,12,0,DemandProportional,0.007802424215836904,0.007802424215836904,1,1.0
59,12,1,DemandProportional,0.0061646744127664185,0.0061646744127664185,1,1.0
59,12,2,DemandProportional,0.003135733831311423,0.003135733831311423,1,1.0
59,12,3,DemandProportional,0.005506518164661296,0.005506518164661296,1,1.0
59,13,0,DemandProportional,0.0020357134474543012,0.0020357134474543012,1,1.0
59,13,1,DemandProportional,0.007212811962807285,0.007212811962807285,1,1.0
59,13,2,DemandProportional,0.002351551199546523,0.002351551199546523,1,1.0
59,13,3,DemandProportional,0.004235771312792915,0.004235771312792915,1,1.0
59,14,0,DemandProportional,0.0039973829031741655,0.0039973829031741655,1,1.0
59,14,1,DemandProportional,0.008421990781374384,0.008421990781374384,1,1.0
59,14,2,DemandProportional,0.0068132098053642785,0.0068132098053642785,1,1.0
59,14,3,DemandProportional,0.00573961933697561,0.00573961933697561,1,1.0
59,15,0,DemandProportional,0.0042515037018846565,0.0042515037018846565,1,1.0
59,15,1,DemandProportional,0.0026264611369542796,0.0026264611369542796,1,1.0
59,15,2,DemandProportional,0.0011362512852676476,0.0011362512852676476,1,1.0
59,15,3,DemandProportional,0.0061013992684361106,0.0061013992684361106,1,1.0
59,16,0,DemandProportional,0.0016327743954146164,0.0016327743954146164,1,1.0
59,16,1,DemandProportional,0.008503960023880264,0.008503960023880264,1,1.0
59,16,2,DemandProportional,0.006610992532402538,0.006610992532402538,1,1.0
59,16,3,DemandProportional,0.004447099286880853,0.004447099286880853,1,1.0
59,17,0,DemandProportional,0.001616987082458466,0.001616987082458466,1,1.0
59,17,1,DemandProportional,0.0051016670386960375,0.0051016670386960375,1,1.0
59,17,2,DemandProportional,0.004061391666386943,0.004061391666386943,1,1.0
59,17,3,DemandProportional,0.005171411597609003,0.005171411597609003,1,1.0
59,18,0,DemandProportional,0.0043601486862225106,0.0043601486862225106,1,1.0
59,18,1,DemandProportional,0.003636864548600017,0.003636864548600017,1,1.0
59,18,2,DemandProportional,0.003963397692359452,0.003963397692359452,1,1.0
59,18,3,DemandProportional,0.004176621003240543,0.004176621003240543,1,1.0
59,19,0,DemandProportional,0.0024941445080417786,0.0024941445080417786,1,1.0
59,19,1,DemandProportional,0.005771850413702513,0.005771850413702513,1,1.0
59,19,2,DemandProportional,0.001928167657149994,0.001928167657149994,1,1.0
59,19,3,DemandProportional,0.008393029582455353,0.008393029582455353,1,1.0
59,20,0,DemandProportional,0.002175514266450287,0.002175514266450287,1,1.0
59,20,1,DemandProportional,0.0037251765406909223,0.0037251765406909223,1,1.0
59,20,2,DemandProportional,0.0006225328229648053,0.0006225328229648053,1,1.0
59,20,3,DemandProportional,0.004562711983346675,0.004562711983346675,1,1.0
59,21,0,DemandProportional,0.0012144342948358809,0.0012144342948358809,1,1.0
59,21,1,DemandProportional,0.005737117696239602,0.005737117696239602,1,1.0
59,21,2,DemandProportional,0.006236531569060313,0.006236531569060313,1,1.0
59,21,3,DemandProportional,0.005460389927848299,0.005460389927848299,1,1.0
59,22,0,DemandProportional,0.013691125078730233,0.013691125078730233,1,1.0
59,22,1,DemandProportional,0.005155635982707148,0.005155635982707148,1,1.0
59,22,2,DemandProportional,0.006301390893843501,0.006301390893843501,1,1.0
59,22,3,DemandProportional,0.0010703171993824174,0.0010703171993824174,1,1.0
59,23,0,DemandProportional,0.007035107031684053,0.007035107031684053,1,1.0
59,23,1,DemandProportional,0.0024846180795315975,0.0024846180795315975,1,1.0
59,23,2,DemandProportional,0.0026856567864266467,0.0026856567864266467,1,1.0
59,23,3,DemandProportional,0.002984052343404058,0.002984052343404058,1,1.0
60,0,0,DemandProportional,0.010298693373853673,0.010298693373853673,1,1.0
60,0,1,DemandProportional,0.002171227095572147,0.002171227095572147,1,1.0
60,0,2,DemandProportional,0.005647038130541121,0.005647038130541121,1,1.0
60,0,3,DemandProportional,0.0023704844339170034,0.0023704844339170034,1,1.0
60,1,0,DemandProportional,0.002550252267896516,0.002550252267896516,1,1.0
60,1,1,DemandProportional,0.004574323320081137,0.004574323320081137,1,1.0
60,1,2,DemandProportional,0.003728201240752462,0.003728201240752462,1,1.0
60,1,3,DemandProportional,0.00347924588277033,0.00347924588277033,1,1.0
60,2,0,DemandProportional,0.006938046729423663,0.006938046729423663,1,1.0
60,2,1,DemandProportional,0.0020683263373485004,0.0020683263373485004,1,1.0
60,2,2,DemandProportional,0.005005978768298734,0.005005978768298734,1,1.0
60,2,3,DemandProportional,0.0017656934623879862,0.0017656934623879862,1,1.0
60,3,0,DemandProportional,0.002664861648207747,0.002664861648207747,1,1.0
60,3,1,DemandProportional,0.0032904061977546846,0.0032904061977546846,1,1.0
60,3,2,DemandProportional,0.00849360848802837,0.00849360848802837,1,1.0
60,3,3,DemandProportional,0.007092016176654044,0.007092016176654044,1,1.0
60,4,0,DemandProportional,0.002700104419607867,0.002700104419607867,1,1.0
60,4,1,DemandProportional,0.002723962302660981,0.002723962302660981,1,1.0
60,4,2,DemandProportional,0.002835060028266329,0.002835060028266329,1,1.0
60,4,3,DemandProportional,0.002622376528038379,0.002622376528038379,1,1.0
60,5,0,DemandProportional,0.004333771915838587,0.004333771915838587,1,1.0
60,5,1,DemandProportional,0.00490480822215756,0.00490480822215756,1,1.0
60,5,2,DemandProportional,0.005420822820878788,0.005420822820878788,1,1.0
60,5,3,DemandProportional,0.004913756221803351,0.004913756221803351,1,1.0
60,6,0,DemandProportional,0.005101509588680385,0.005101509588680385,1,1.0
60,6,1,DemandProportional,0.0025033692242206577,0.0025033692242206577,1,1.0
60,6,2,DemandProportional,0.005233039222588004,0.005233039222588004,1,1.0
60,6,3,DemandProportional,0.001479403385124872,0.001479403385124872,1,1.0
60,7,0,DemandProportional,0.0064022910320634275,0.0064022910320634275,1,1.0
60,7,1,DemandProportional,0.001982889132715086,0.001982889132715086,1,1.0
60,7,2,DemandProportional,0.005382191329675014,0.005382191329675014,1,1.0
60,7,3,DemandProportional,0.007497301727166418,0.007497301727166418,1,1.0
60,8,0,DemandProportional,0.005066964983402463,0.005066964983402463,1,1.0
60,8,1,DemandProportional,0.00760951419089894,0.00760951419089894,1,1.0
60,8,2,DemandProportional,0.000755322232256583,0.000755322232256583,1,1.0
60,8,3,DemandProportional,0.004991397061971295,0.004991397061971295,1,1.0
60,9,0,DemandProportional,0.0064057728260728765,0.0064057728260728765,1,1.0
60,9,1,DemandProportional,0.0035543280432369377,0.0035543280432369377,1,1.0
60,9,2,DemandProportional,0.0018595511943093259,0.0018595511943093259,1,1.0
60,9,3,DemandProportional,0.003949067229054732,0.003949067229054732,1,1.0
60,10,0,DemandProportional,0.0035426847535377512,0.0035426847535377512,1,1.0
60,10,1,DemandProportional,0.012676461625040693,0.012676461625040693,1,1.0
60,10,2,DemandProportional,0.0076868266773440505,0.0076868266773440505,1,1.0
60,10,3,DemandProportional,0.0017823676094419329,0.0017823676094419329,1,1.0
60,11,0,DemandProportional,0.007199362436579142,0.007199362436579142,1,1.0
60,11,1,DemandProportional,0.003958867747853563,0.003958867747853563,1,1.0
60,11,2,DemandProportional,0.002857776295665048,0.002857776295665048,1,1.0
60,11,3,DemandProportional,0.0028683020832296277,0.0028683020832296277,1,1.0
60,12,0,DemandProportional,0.0029543929289389285,0.0029543929289389285,1,1.0
60,12,1,DemandProportional,0.005565639353445746,0.005565639353445746,1,1.0
60,12,2,DemandProportional,0.001750045327581289,0.001750045327581289,1,1.0
60,12,3,DemandProportional,0.001409864151675256,0.001409864151675256,1,1.0
60,13,0,DemandProportional,0.0027682056776689315,0.0027682056776689315,1,1.0
60,13,1,DemandProportional,0.011607502401907997,0.011607502401907997,1,1.0
60,13,2,DemandProportional,0.0044051232015059555,0.0044051232015059555,1,1.0
60,13,3,DemandProportional,0.005444922316394793,0.005444922316394793,1,1.0
60,14,0,DemandProportional,0.0071296169859622225,0.0071296169859622225,1,1.0
60,14,1,DemandProportional,0.00878676210123237,0.00878676210123237,1,1.0
60,14,2,DemandProportional,0.0018538107844694785,0.0018538107844694785,1,1.0
60,14,3,DemandProportional,0.004328039658842922,0.004328039658842922,1,1.0
60,15,0,DemandProportional,0.004566014423866927,0.004566014423866927,1,1.0
60,15,1,DemandProportional,0.007146630116629554,0.007146630116629554,1,1.0
60,15,2,DemandProportional,0.0010183568472092205,0.0010183568472092205,1,1.0
60,15,3,DemandProportional,0.002515715283482819,0.002515715283482819,1,1.0
60,16,0,DemandProportional,0.005531691754733604,0.005531691754733604,1,1.0
60,16,1,DemandProportional,0.010692702913015675,0.010692702913015675,1,1.0
60,16,2,DemandProportional,0.0028028979780008742,0.0028028979780008742,1,1.0
60,16,3,DemandProportional,0.0037354385531022456,0.0037354385531022456,1,1.0
60,17,0,DemandProportional,0.0013501260507371297,0.0013501260507371297,1,1.0
60,17,1,DemandProportional,0.005447573136128175,0.005447573136128175,1,1.0
60,17,2,DemandProportional,0.006442050791424345,0.006442050791424345,1,1.0
60,17,3,DemandProportional,0.004602343665485095,0.004602343665485095,1,1.0
60,18,0,DemandProportional,0.004246568910255147,0.004246568910255147,1,1.0
60,18,1,DemandProportional,0.0030360093291360818,0.0030360093291360818,1,1.0
60,18,2,DemandProportional,0.001988022811258059,0.001988022811258059,1,1.0
60,18,3,DemandProportional,0.005568605129355022,0.005568605129355022,1,1.0
60,19,0,DemandProportional,0.005369090111540332,0.005369090111540332,1,1.0
60,19,1,DemandProportional,0.0025151686244672586,0.0025151686244672586,1,1.0
60,19,2,DemandProportional,0.0030529489398361744,0.0030529489398361744,1,1.0
60,19,3,DemandProportional,0.007101253098270615,0.007101253098270615,1,1.0
60,20,0,DemandProportional,0.003978798911998636,0.003978798911998636,1,1.0
60,20,1,DemandProportional,0.0056579347047600904,0.0056579347047600904,1,1.0
60,20,2,DemandProportional,0.004399511858488628,0.004399511858488628,1,1.0
60,20,3,DemandProportional,0.004882661616120213,0.004882661616120213,1,1.0
60,21,0,DemandProportional,0.0019622944009839187,0.0019622944009839187,1,1.0
60,21,1,DemandProportional,0.0065849377376609244,0.0065849377376609244,1,1.0
60,21,2,DemandProportional,0.005432366148881277,0.005432366148881277,1,1.0
60,21,3,DemandProportional,0.006697257250682358,0.006697257250682358,1,1.0
60,22,0,DemandProportional,0.006764777004495999,0.006764777004495999,1,1.0
60,22,1,DemandProportional,0.003062205376919829,0.003062205376919829,1,1.0
60,22,2,DemandProportional,0.0033950455596578506,0.0033950455596578506,1,1.0
60,22,3,DemandProportional,0.006310502794735411,0.006310502794735411,1,1.0
60,23,0,DemandProportional,0.005975066399075251,0.005975066399075251,1,1.0
60,23,1,DemandProportional,0.009594778404623696,0.009594778404623696,1,1.0
60,23,2,DemandProportional,0.003923023630288654,0.003923023630288654,1,1.0
60,23,3,DemandProportional,0.01043420718853023,0.01043420718853023,1,1.0
61,0,0,DemandProportional,0.003048156527478519,0.003048156527478519,1,1.0
61,0,1,DemandProportional,0.0031505124463644574,0.0031505124463644574,1,1.0
61,0,2,DemandProportional,0.006192547973174591,0.006192547973174591,1,1.0
61,0,3,DemandProportional,0.004994718072310832,0.004994718072310832,1,1.0
61,1,0,DemandProportional,0.004146902551298754,0.004146902551298754,1,1.0
61,1,1,DemandProportional,0.0023932339212619216,0.0023932339212619216,1,1.0
61,1,2,DemandProportional,0.0033438094045751417,0.0033438094045751417,1,1.0
61,1,3,DemandProportional,0.0019002662945504358,0.0019002662945504358,1,1.0
61,2,0,DemandProportional,0.0038933539151736357,0.0038933539151736357,1,1.0
61,2,1,DemandProportional,0.01228037333771969,0.01228037333771969,1,1.0
61,2,2,DemandProportional,0.007273593443753263,0.007273593443753263,1,1.0
61,2,3,DemandProportional,0.0036766547534062403,0.0036766547534062403,1,1.0
61,3,0,DemandProportional,0.0011956573001533977,0.0011956573001533977,1,1.0
61,3,1,DemandProportional,0.003369885953189431,0.003369885953189431,1,1.0
61,3,2,DemandProportional,0.007200271271373734,0.007200271271373734,1,1.0
61,3,3,DemandProportional,0.004856849014001379,0.004856849014001379,1,1.0
61,4,0,DemandProportional,0.0088125831296864,0.0088125831296864,1,1.0
61,4,1,DemandProportional,0.004968102943038694,0.004968102943038694,1,1.0
61,4,2,DemandProportional,0.007898480960878121,0.007898480960878121,1,1.0
61,4,3,DemandProportional,0.0028208545993082057,0.0028208545993082057,1,1.0
61,5,0,DemandProportional,0.0046725927805891816,0.0046725927805891816,1,1.0
61,5,1,DemandProportional,0.004010406563645596,0.004010406563645596,1,1.0
61,5,2,DemandProportional,0.0005603196183532318,0.0005603196183532318,1,1.0
61,5,3,DemandProportional,0.0035848937240803144,0.0035848937240803144,1,1.0
61,6,0,DemandProportional,0.0018814801684283995,0.0018814801684283995,1,1.0
61,6,1,DemandProportional,0.0014650264726401333,0.0014650264726401333,1,1.0
61,6,2,DemandProportional,0.002549187471802223,0.002549187471802223,1,1.0
61,6,3,DemandProportional,0.007739964866728032,0.007739964866728032,1,1.0
61,7,0,DemandProportional,0.0025792336152807636,0.0025792336152807636,1,1.0
61,7,1,DemandProportional,0.0023997903038847804,0.0023997903038847804,1,1.0
61,7,2,DemandProportional,0.006443404295372799,0.006443404295372799,1,1.0
61,7,3,DemandProportional,0.0036944538673715555,0.0036944538673715555,1,1.0
61,8,0,DemandProportional,0.00394909856599784,0.00394909856599784,1,1.0
61,8,1,DemandProportional,0.0017638660291635715,0.0017638660291635715,1,1.0
61,8,2,DemandProportional,0.01003698172474433,0.01003698172474433,1,1.0
61,8,3,DemandProportional,0.004648681011729679,0.004648681011729679,1,1.0
61,9,0,DemandProportional,0.0017184008003511078,0.0017184008003511078,1,1.0
61,9,1,DemandProportional,0.002237065977965995,0.002237065977965995,1,1.0
