episode,step,veh_id,selected_path,selected_latency_ms,classical_best_latency_ms,match,success_probability
45,15,3,Direct,0.18927856045190367,0.18927856045190367,1,1.0
45,15,9,Direct,0.026576794936388176,0.026576794936388176,1,1.0
45,16,6,Direct,0.13125699948515573,0.13125699948515573,1,1.0
45,18,2,Direct,0.05070892480423151,0.05070892480423151,1,1.0
45,18,3,Direct,0.012599169982881459,0.012599169982881459,1,1.0
45,18,5,Direct,0.31041075141982966,0.31041075141982966,1,1.0
45,19,9,Direct,0.027526261366859726,0.027526261366859726,1,1.0
45,21,3,Direct,0.3841466124305122,0.3841466124305122,1,1.0
45,21,8,Direct,0.3282934454088295,0.3282934454088295,1,1.0
45,22,5,Direct,0.2766527918647414,0.2766527918647414,1,1.0
45,22,7,Direct,0.9619298759898216,0.9619298759898216,1,1.0
45,23,5,Direct,1.0859181033909888,1.0859181033909888,1,1.0
45,23,8,Direct,13.21692925964881,13.21692925964881,1,1.0
46,0,4,Direct,0.03370472200067821,0.03370472200067821,1,1.0
46,0,9,Direct,0.05609609380880417,0.05609609380880417,1,1.0
46,1,9,Direct,0.012952752156753582,0.012952752156753582,1,1.0
46,2,5,Direct,0.04100346539822781,0.04100346539822781,1,1.0
46,2,13,Direct,0.01761190669552993,0.01761190669552993,1,1.0
46,4,6,Direct,26.09402914557249,26.09402914557249,1,1.0
46,4,10,Direct,0.06804422890149739,0.06804422890149739,1,1.0
46,4,15,Direct,0.15143219113975387,0.15143219113975387,1,1.0
46,5,10,Direct,33.22968041916953,33.22968041916953,1,1.0
46,6,15,Direct,0.11185967843615305,0.11185967843615305,1,1.0
46,7,0,Direct,0.012385197910526249,0.012385197910526249,1,1.0
46,7,2,Direct,0.6692431752085838,0.6692431752085838,1,1.0
46,7,6,Direct,1.1392897314218349,1.1392897314218349,1,1.0
46,7,9,Direct,0.00627509289093774,0.00627509289093774,1,1.0
46,8,5,Direct,0.2505434623288093,0.2505434623288093,1,1.0
46,8,11,Direct,0.5159972329962826,0.5159972329962826,1,1.0
46,9,6,Direct,28.528034380837973,28.528034380837973,1,1.0
46,11,10,Direct,0.01925844773347269,0.01925844773347269,1,1.0
46,11,12,Direct,144.35819756247903,144.35819756247903,1,1.0
46,11,13,Direct,0.04057508291093258,0.04057508291093258,1,1.0
46,12,1,Direct,0.012558181478699623,0.012558181478699623,1,1.0
46,12,2,Direct,3.175775895345811,3.175775895345811,1,1.0
46,12,9,Direct,0.011016895021802002,0.011016895021802002,1,1.0
46,13,5,Direct,0.02259195574190021,0.02259195574190021,1,1.0
46,14,4,Direct,45.36735829494076,45.36735829494076,1,1.0
46,14,5,Direct,30.543016257385556,30.543016257385556,1,1.0
46,14,14,Direct,0.09966013836994504,0.09966013836994504,1,1.0
46,15,10,Direct,0.08508152189893,0.08508152189893,1,1.0
46,19,6,Direct,0.018981027691013883,0.018981027691013883,1,1.0
46,20,0,Direct,0.015991411006375533,0.015991411006375533,1,1.0
46,20,9,Direct,0.07113272710329921,0.07113272710329921,1,1.0
46,20,14,Direct,33.49482620417916,33.49482620417916,1,1.0
46,20,15,Direct,0.04941812983474009,0.04941812983474009,1,1.0
46,21,0,Direct,0.0925368782301093,0.0925368782301093,1,1.0
46,23,6,Direct,0.020204263365804997,0.020204263365804997,1,1.0
47,0,4,Direct,0.525090839357542,0.525090839357542,1,1.0
47,0,5,Direct,52.043972031173595,52.043972031173595,1,1.0
47,1,7,Direct,0.4124309325446103,0.4124309325446103,1,1.0
47,1,12,Direct,52.7722769204851,52.7722769204851,1,1.0
47,2,7,Direct,0.03174314898150655,0.03174314898150655,1,1.0
47,3,7,Direct,0.015690847940717807,0.015690847940717807,1,1.0
47,3,12,Direct,0.5131069327131366,0.5131069327131366,1,1.0
47,3,14,Direct,0.178727814822023,0.178727814822023,1,1.0
47,5,5,Direct,0.06000223976479736,0.06000223976479736,1,1.0
47,5,13,Direct,0.06855284020263665,0.06855284020263665,1,1.0
47,5,15,Direct,1.7785509982330114,1.7785509982330114,1,1.0
47,6,4,Direct,0.4891138255070951,0.4891138255070951,1,1.0
47,6,7,Direct,0.026575518403220144,0.026575518403220144,1,1.0
47,7,7,Direct,13.260448326887337,13.260448326887337,1,1.0
47,9,2,Direct,10.673217760939194,10.673217760939194,1,1.0
47,9,15,Direct,0.017336132915432335,0.017336132915432335,1,1.0
47,10,0,Direct,0.18903468953599367,0.18903468953599367,1,1.0
47,11,2,Direct,0.1568416502910301,0.1568416502910301,1,1.0
47,11,15,Direct,2.9852574556937785,2.9852574556937785,1,1.0
47,12,5,Direct,0.05913183882279239,0.05913183882279239,1,1.0
47,12,7,Direct,0.21143301243724258,0.21143301243724258,1,1.0
47,12,15,Direct,34.01903915633015,34.01903915633015,1,1.0
47,14,5,Direct,0.012763988306050815,0.012763988306050815,1,1.0
47,14,9,Direct,0.040798271456399186,0.040798271456399186,1,1.0
47,14,13,Direct,0.07720370349064073,0.07720370349064073,1,1.0
47,15,11,Direct,0.08981289030221909,0.08981289030221909,1,1.0
47,15,13,Direct,0.03289522182914687,0.03289522182914687,1,1.0
47,15,14,Direct,57.657426324536,57.657426324536,1,1.0
47,16,15,Direct,6.780910226741824,6.780910226741824,1,1.0
47,18,2,Direct,0.02805107601349569,0.02805107601349569,1,1.0
47,18,4,Direct,256.0,256.0,1,1.0
47,18,6,Direct,0.01566467826045553,0.01566467826045553,1,1.0
47,19,0,Direct,6.663850974075013,6.663850974075013,1,1.0
47,19,11,Direct,0.09316921509796085,0.09316921509796085,1,1.0
47,19,13,Direct,43.510505476389206,43.510505476389206,1,1.0
47,20,12,Direct,164.79548875703318,164.79548875703318,1,1.0
47,20,15,Direct,0.06934958198050327,0.06934958198050327,1,1.0
47,22,15,Direct,19.600289069954535,19.600289069954535,1,1.0
48,1,14,Direct,0.24416052902010202,0.24416052902010202,1,1.0
48,2,9,Direct,0.08987467973309025,0.08987467973309025,1,1.0
48,2,15,Direct,0.022412463234939457,0.022412463234939457,1,1.0
48,3,8,Direct,0.2072191902408225,0.2072191902408225,1,1.0
48,3,15,Direct,0.010982487696331889,0.010982487696331889,1,1.0
48,4,15,Direct,0.03753742848332737,0.03753742848332737,1,1.0
48,5,9,Direct,0.015202035627278607,0.015202035627278607,1,1.0
48,6,8,Direct,0.017070283899335542,0.017070283899335542,1,1.0
48,7,3,Direct,52.8703564343428,52.8703564343428,1,1.0
48,7,11,Direct,0.2193574820021081,0.2193574820021081,1,1.0
48,8,3,Direct,4.346132314440431,4.346132314440431,1,1.0
48,9,13,Direct,0.02601845020270484,0.02601845020270484,1,1.0
48,9,15,Direct,0.21805905114668228,0.21805905114668228,1,1.0
48,10,3,Direct,0.13100019744192218,0.13100019744192218,1,1.0
48,10,13,Direct,0.31376182530899427,0.31376182530899427,1,1.0
48,10,15,Direct,0.023075106441895005,0.023075106441895005,1,1.0
48,11,8,Direct,0.02421943784562593,0.02421943784562593,1,1.0
48,11,9,Direct,15.091074447356185,15.091074447356185,1,1.0
48,11,11,Direct,0.6215248102376932,0.6215248102376932,1,1.0
48,12,11,Direct,0.5352771044594453,0.5352771044594453,1,1.0
48,12,13,Direct,0.9955631841104574,0.9955631841104574,1,1.0
48,12,14,Direct,0.021641826577297713,0.021641826577297713,1,1.0
48,14,14,Direct,0.08923073668340481,0.08923073668340481,1,1.0
48,15,9,Direct,6.343583737825771,6.343583737825771,1,1.0
48,15,13,Direct,0.08660414576772736,0.08660414576772736,1,1.0
48,18,2,Direct,1.518759152005115,1.518759152005115,1,1.0
48,18,11,Direct,256.0,256.0,1,1.0
48,19,2,Direct,8.617115237347669,8.617115237347669,1,1.0
48,19,8,Direct,0.10972451163944662,0.10972451163944662,1,1.0
48,19,13,Direct,0.11343258658255195,0.11343258658255195,1,1.0
48,22,11,Direct,0.15768198249381363,0.15768198249381363,1,1.0
49,0,4,Direct,0.044352108137964676,0.044352108137964676,1,1.0
49,0,13,Direct,0.009867220876563455,0.009867220876563455,1,1.0
49,1,4,Direct,0.04844227003241855,0.04844227003241855,1,1.0
49,1,10,Direct,0.10080364068316744,0.10080364068316744,1,1.0
49,2,10,Direct,0.6885522844663713,0.6885522844663713,1,1.0
49,3,5,Direct,0.15824001836540255,0.15824001836540255,1,1.0
49,4,3,Direct,0.07325791009795489,0.07325791009795489,1,1.0
49,4,5,Direct,10.355471388677284,10.355471388677284,1,1.0
49,4,8,Direct,1.2340386876725526,1.2340386876725526,1,1.0
49,6,1,Direct,0.25584852314276424,0.25584852314276424,1,1.0
49,7,1,Direct,8.180019902594701,8.180019902594701,1,1.0
49,8,7,Direct,38.39096493876567,38.39096493876567,1,1.0
49,8,8,Direct,0.03792070630930662,0.03792070630930662,1,1.0
49,10,0,Direct,0.0236954328664425,0.0236954328664425,1,1.0
49,11,1,Direct,0.05144441397455005,0.05144441397455005,1,1.0
49,11,3,Direct,0.012223293431851292,0.012223293431851292,1,1.0
49,12,3,Direct,0.5213618183270237,0.5213618183270237,1,1.0
49,13,5,Direct,5.887277719256087,5.887277719256087,1,1.0
49,13,10,Direct,3.232980826438532,3.232980826438532,1,1.0
49,14,4,Direct,256.0,256.0,1,1.0
49,14,14,Direct,9.964074129083086,9.964074129083086,1,1.0
49,15,8,Direct,1.954716300696671,1.954716300696671,1,1.0
49,16,10,Direct,2.896317927961984,2.896317927961984,1,1.0
49,17,3,Direct,0.03437786305227351,0.03437786305227351,1,1.0
49,18,10,Direct,0.5110034089367104,0.5110034089367104,1,1.0
49,19,6,Direct,65.32699424484446,65.32699424484446,1,1.0
49,20,1,Direct,1.5184614436678245,1.5184614436678245,1,1.0
49,20,5,Direct,0.03649113044541386,0.03649113044541386,1,1.0
49,20,15,Direct,0.010998498619940702,0.010998498619940702,1,1.0
49,21,6,Direct,0.050354762207646835,0.050354762207646835,1,1.0
49,21,7,Direct,10.904783335377477,10.904783335377477,1,1.0
49,23,3,Direct,0.4048419283832999,0.4048419283832999,1,1.0
49,23,7,Direct,0.09018942110728644,0.09018942110728644,1,1.0
50,0,8,Direct,0.009955756603225941,0.009955756603225941,1,1.0
50,0,13,Direct,0.02047434697448642,0.02047434697448642,1,1.0
50,2,9,Direct,10.536379257201697,10.536379257201697,1,1.0
50,2,11,Direct,67.42462869090475,67.42462869090475,1,1.0
50,2,12,ViaRelay,181.32143633112102,181.32143633112102,1,1.0
50,3,2,Direct,0.017160618504686264,0.017160618504686264,1,1.0
50,3,5,Direct,1.9123432290072824,1.9123432290072824,1,1.0
50,3,8,Direct,0.022330727406347183,0.022330727406347183,1,1.0
50,3,14,Direct,0.8539824849655306,0.8539824849655306,1,1.0
50,3,15,Direct,91.56154983624151,91.56154983624151,1,1.0
50,4,7,Direct,11.498268049882826,11.498268049882826,1,1.0
50,5,2,Direct,2.0425400583534707,2.0425400583534707,1,1.0
50,5,9,Direct,0.019852378400817935,0.019852378400817935,1,1.0
50,6,4,Direct,4.918275792704903,4.918275792704903,1,1.0
50,6,9,Direct,0.03773805012355384,0.03773805012355384,1,1.0
50,6,11,Direct,0.10333662343958885,0.10333662343958885,1,1.0
50,7,1,Direct,13.983270662024154,13.983270662024154,1,1.0
50,7,2,Direct,2.9695623627578405,2.9695623627578405,1,1.0
50,7,6,Direct,0.07169217528835874,0.07169217528835874,1,1.0
50,7,7,Direct,111.55070406162773,111.55070406162773,1,1.0
50,8,5,Direct,0.04377786894923628,0.04377786894923628,1,1.0
50,8,6,Direct,0.015903389610628094,0.015903389610628094,1,1.0
50,8,7,Direct,20.98103746640498,20.98103746640498,1,1.0
50,8,15,Direct,0.030754742271458847,0.030754742271458847,1,1.0
50,9,4,ViaRelay,87.61479969639213,87.61479969639213,1,1.0
50,10,9,Direct,3.172712764900934,3.172712764900934,1,1.0
50,12,4,Direct,0.03668501646396458,0.03668501646396458,1,1.0
50,12,14,Direct,79.05313949408077,79.05313949408077,1,1.0
50,13,1,Direct,0.053721455329893766,0.053721455329893766,1,1.0
50,13,12,Direct,72.90875414942712,72.90875414942712,1,1.0
50,14,2,Direct,3.0585942666370554,3.0585942666370554,1,1.0
50,14,9,Direct,0.01571364601574367,0.01571364601574367,1,1.0
50,14,10,Direct,194.1519199044684,194.1519199044684,1,1.0
50,15,3,Direct,12.391538605244733,12.391538605244733,1,1.0
50,15,4,Direct,0.1798734622525401,0.1798734622525401,1,1.0
50,15,15,Direct,0.01185058463610044,0.01185058463610044,1,1.0
50,16,5,Direct,0.026447242288708095,0.026447242288708095,1,1.0
50,16,11,ViaRelay,96.97480076035636,96.97480076035636,1,1.0
50,17,5,Direct,0.05837170952127101,0.05837170952127101,1,1.0
50,17,15,Direct,1.1137733365909295,1.1137733365909295,1,1.0
50,18,9,Direct,12.403556934063456,12.403556934063456,1,1.0
50,19,5,Direct,0.04279922273258411,0.04279922273258411,1,1.0
50,19,6,Direct,0.5662758085354479,0.5662758085354479,1,1.0
50,19,13,Direct,6.628220344261057,6.628220344261057,1,1.0
50,20,5,Direct,0.04252659377604784,0.04252659377604784,1,1.0
50,20,7,Direct,1.0065268027599987,1.0065268027599987,1,1.0
50,20,9,Direct,0.03265320995346089,0.03265320995346089,1,1.0
50,20,12,Direct,8.064434990672197,8.064434990672197,1,1.0
50,21,7,Direct,0.028142811893594685,0.028142811893594685,1,1.0
50,21,10,Direct,0.029906246969615413,0.029906246969615413,1,1.0
50,22,3,Direct,1.0238517102468274,1.0238517102468274,1,1.0
50,22,9,Direct,0.008826178169743383,0.008826178169743383,1,1.0
50,22,13,Direct,0.7883502499080112,0.7883502499080112,1,1.0
50,23,2,Direct,0.0132882106334838,0.0132882106334838,1,1.0
50,23,7,Direct,0.09904892769993634,0.09904892769993634,1,1.0
50,23,10,Direct,84.91797735164808,84.91797735164808,1,1.0
51,0,5,ViaRelay,210.84605669626006,210.84605669626006,1,1.0
51,1,7,Direct,0.11241567776888173,0.11241567776888173,1,1.0
51,1,8,Direct,0.020813277032847483,0.020813277032847483,1,1.0
51,1,14,Direct,5.194366961819051,5.194366961819051,1,1.0
51,2,15,Direct,6.885429008396374,6.885429008396374,1,1.0
51,3,10,Direct,0.10102219506943981,0.10102219506943981,1,1.0
51,4,2,Direct,0.014018134132412053,0.014018134132412053,1,1.0
51,4,7,Direct,106.6876007959688,106.6876007959688,1,1.0
51,4,10,Direct,20.081125377312418,20.081125377312418,1,1.0
51,4,15,Direct,5.107889233878036,5.107889233878036,1,1.0
51,7,7,Direct,0.797652705543474,0.797652705543474,1,1.0
51,7,14,Direct,4.062605839415574,4.062605839415574,1,1.0
51,9,6,Direct,0.6738617114378441,0.6738617114378441,1,1.0
51,10,7,Direct,25.028356019170566,25.028356019170566,1,1.0
51,11,7,Direct,1.4400733076174024,1.4400733076174024,1,1.0
51,13,2,Direct,3.6239493265751626,3.6239493265751626,1,1.0
51,13,6,Direct,0.015040583478553365,0.015040583478553365,1,1.0
51,15,7,Direct,2.914058163767967,2.914058163767967,1,1.0
51,16,7,Direct,0.029117927948766557,0.029117927948766557,1,1.0
51,16,12,Direct,0.410696298624182,0.410696298624182,1,1.0
51,16,13,Direct,0.017878902001102627,0.017878902001102627,1,1.0
51,17,2,Direct,12.888756944896638,12.888756944896638,1,1.0
51,17,7,Direct,0.2217917871156486,0.2217917871156486,1,1.0
51,18,0,Direct,0.27255348760393644,0.27255348760393644,1,1.0
51,18,4,Direct,0.15629316118825676,0.15629316118825676,1,1.0
51,20,2,Direct,0.07052809852491769,0.07052809852491769,1,1.0
51,20,4,Direct,0.08777984900876269,0.08777984900876269,1,1.0
51,21,13,Direct,3.742379824453668,3.742379824453668,1,1.0
51,21,14,Direct,0.258443117944371,0.258443117944371,1,1.0
51,22,2,Direct,0.09411191318561338,0.09411191318561338,1,1.0
51,22,8,Direct,0.010925210669277183,0.010925210669277183,1,1.0
51,23,4,Direct,0.09922128471534575,0.09922128471534575,1,1.0
51,23,12,Direct,256.0,256.0,1,1.0
51,23,13,Direct,6.483716776075912,6.483716776075912,1,1.0
52,0,9,Direct,0.010172217432991727,0.010172217432991727,1,1.0
52,1,7,Direct,0.015238120143456933,0.015238120143456933,1,1.0
52,1,8,Direct,0.9972541843499929,0.9972541843499929,1,1.0
52,2,12,Direct,0.20955221573669236,0.20955221573669236,1,1.0
52,3,4,Direct,0.4182026477484522,0.4182026477484522,1,1.0
52,3,7,Direct,0.7487463206231268,0.7487463206231268,1,1.0
52,3,8,Direct,0.018094125171949298,0.018094125171949298,1,1.0
52,3,12,Direct,0.9284201149150958,0.9284201149150958,1,1.0
52,4,13,Direct,0.9826813754895173,0.9826813754895173,1,1.0
52,4,14,Direct,0.057702703138535115,0.057702703138535115,1,1.0
52,5,6,Direct,26.93052934157619,26.93052934157619,1,1.0
52,6,8,Direct,0.08413242266739895,0.08413242266739895,1,1.0
52,7,6,Direct,0.012496492495435186,0.012496492495435186,1,1.0
52,7,11,Direct,0.06500075508813086,0.06500075508813086,1,1.0
52,7,15,Direct,36.889858883967385,36.889858883967385,1,1.0
52,8,2,Direct,14.434172504416392,14.434172504416392,1,1.0
52,9,11,Direct,26.999866135880158,26.999866135880158,1,1.0
52,11,6,Direct,7.144312140038535,7.144312140038535,1,1.0
52,11,15,Direct,0.09475112881693824,0.09475112881693824,1,1.0
52,13,3,Direct,17.852129551614524,17.852129551614524,1,1.0
52,13,11,Direct,70.8627903229408,70.8627903229408,1,1.0
52,14,11,Direct,0.4504325488772519,0.4504325488772519,1,1.0
52,15,14,Direct,129.5185760742669,129.5185760742669,1,1.0
52,16,15,Direct,0.07442919677939852,0.07442919677939852,1,1.0
52,17,3,Direct,11.968441035521554,11.968441035521554,1,1.0
52,17,4,Direct,0.2580165439465615,0.2580165439465615,1,1.0
52,17,12,Direct,30.203789909686,30.203789909686,1,1.0
52,18,7,Direct,0.08221670373500016,0.08221670373500016,1,1.0
52,20,12,Direct,125.60130031025493,125.60130031025493,1,1.0
52,22,11,Direct,53.95817208435844,53.95817208435844,1,1.0
52,22,12,Direct,0.061128363267629875,0.061128363267629875,1,1.0
52,22,15,Direct,0.011219740907086547,0.011219740907086547,1,1.0
52,23,3,Direct,0.009137716119062722,0.009137716119062722,1,1.0
52,23,15,Direct,31.47362464889255,31.47362464889255,1,1.0
53,0,3,Direct,1.8153640348160451,1.8153640348160451,1,1.0
53,0,9,Direct,0.07308284756761478,0.07308284756761478,1,1.0
53,1,15,Direct,0.08303978265074154,0.08303978265074154,1,1.0
53,2,6,Direct,0.03772685080215721,0.03772685080215721,1,1.0
53,2,9,Direct,0.027082534787372808,0.027082534787372808,1,1.0
53,2,15,Direct,0.03901594866948525,0.03901594866948525,1,1.0
53,3,0,Direct,6.655105077736,6.655105077736,1,1.0
53,3,2,Direct,0.03466207764570089,0.03466207764570089,1,1.0
53,4,8,Direct,7.216581166614312,7.216581166614312,1,1.0
53,5,8,Direct,9.298212176068024,9.298212176068024,1,1.0
53,5,12,ViaRelay,1.8142982677422324,1.8142982677422324,1,1.0
53,6,0,Direct,0.02965141450980703,0.02965141450980703,1,1.0
53,8,11,Direct,3.0621947170398243,3.0621947170398243,1,1.0
53,9,15,Direct,73.43907078300467,73.43907078300467,1,1.0
53,10,0,Direct,0.29854411904753164,0.29854411904753164,1,1.0
53,10,11,Direct,0.3521560241253091,0.3521560241253091,1,1.0
53,10,12,Direct,0.15745259149453775,0.15745259149453775,1,1.0
53,11,3,Direct,0.031034172622545472,0.031034172622545472,1,1.0
53,11,12,Direct,3.259507160451317,3.259507160451317,1,1.0
53,11,15,ViaRelay,10.134322232070595,10.134322232070595,1,1.0
53,12,1,Direct,0.026612021873138495,0.026612021873138495,1,1.0
53,12,14,Direct,2.2065805950751325,2.2065805950751325,1,1.0
53,13,1,Direct,0.18909676672181142,0.18909676672181142,1,1.0
53,13,12,ViaRelay,12.226215968928466,12.226215968928466,1,1.0
53,14,9,Direct,0.02608418193234366,0.02608418193234366,1,1.0
53,15,3,Direct,0.010604648213556823,0.010604648213556823,1,1.0
53,15,7,Direct,9.016799411046902,9.016799411046902,1,1.0
53,15,15,Direct,0.017779517499863846,0.017779517499863846,1,1.0
53,16,0,Direct,0.02060197583971241,0.02060197583971241,1,1.0
53,17,2,Direct,0.059959876851253605,0.059959876851253605,1,1.0
53,17,3,Direct,0.017379886403548542,0.017379886403548542,1,1.0
53,17,14,Direct,1.8346664330405138,1.8346664330405138,1,1.0
53,19,8,Direct,0.022974153660289758,0.022974153660289758,1,1.0
53,19,14,Direct,0.048720066296067635,0.048720066296067635,1,1.0
53,20,0,Direct,20.236726636896638,20.236726636896638,1,1.0
53,21,4,Direct,0.5256039047419834,0.5256039047419834,1,1.0
53,21,8,Direct,0.02274674261825332,0.02274674261825332,1,1.0
53,22,1,Direct,0.04917863202897383,0.04917863202897383,1,1.0
53,22,10,ViaRelay,7.823343622468997,7.823343622468997,1,1.0
53,22,14,Direct,0.04574912112725086,0.04574912112725086,1,1.0
53,22,15,Direct,0.29639019746520623,0.29639019746520623,1,1.0
54,0,0,Direct,0.1662669133197809,0.1662669133197809,1,1.0
54,0,3,Direct,4.82313763036525,4.82313763036525,1,1.0
54,0,7,Direct,7.484253986863005,7.484253986863005,1,1.0
54,1,8,Direct,0.12400229353762965,0.12400229353762965,1,1.0
54,1,10,Direct,0.045278626005121295,0.045278626005121295,1,1.0
54,2,14,Direct,4.872740464678643,4.872740464678643,1,1.0
54,3,7,Direct,0.02931681700221624,0.02931681700221624,1,1.0
54,4,8,Direct,0.03247189859875853,0.03247189859875853,1,1.0
54,5,13,Direct,0.03800918372203382,0.03800918372203382,1,1.0
54,7,4,Direct,0.048656256186287654,0.048656256186287654,1,1.0
54,7,10,Direct,0.02779562174038678,0.02779562174038678,1,1.0
54,8,8,Direct,4.02463012386521,4.02463012386521,1,1.0
54,9,3,Direct,2.2596177141082645,2.2596177141082645,1,1.0
54,11,4,Direct,10.497781351954167,10.497781351954167,1,1.0
54,13,13,Direct,1.1230482482277748,1.1230482482277748,1,1.0
54,13,14,Direct,41.566407927279975,41.566407927279975,1,1.0
54,14,2,Direct,0.020093024633378025,0.020093024633378025,1,1.0
54,15,2,Direct,10.430887816129895,10.430887816129895,1,1.0
54,15,7,Direct,106.93990414425298,106.93990414425298,1,1.0
54,16,7,Direct,8.175068230541564,8.175068230541564,1,1.0
54,17,2,Direct,0.03575013676671576,0.03575013676671576,1,1.0
54,17,3,Direct,1.0225064338028071,1.0225064338028071,1,1.0
54,19,0,Direct,10.694038056371443,10.694038056371443,1,1.0
54,20,0,Direct,0.1791005730624496,0.1791005730624496,1,1.0
54,21,3,Direct,0.12367570582835345,0.12367570582835345,1,1.0
54,23,8,Direct,0.00947890938410231,0.00947890938410231,1,1.0
55,0,11,Direct,218.62288952939704,218.62288952939704,1,1.0
55,1,0,Direct,0.1212845117510118,0.1212845117510118,1,1.0
55,1,4,Direct,0.14813689557553136,0.14813689557553136,1,1.0
55,1,6,Direct,0.11225283031078788,0.11225283031078788,1,1.0
55,3,2,Direct,0.011724051626220193,0.011724051626220193,1,1.0
55,4,10,Direct,7.401171381365949,7.401171381365949,1,1.0
55,5,11,Direct,13.428811053931422,13.428811053931422,1,1.0
55,6,6,Direct,0.5113968776903461,0.5113968776903461,1,1.0
55,6,10,Direct,2.3614068353273736,2.3614068353273736,1,1.0
55,7,13,Direct,13.318367459951567,13.318367459951567,1,1.0
55,8,5,Direct,41.01928085946377,41.01928085946377,1,1.0
55,8,10,Direct,0.5871906426725161,0.5871906426725161,1,1.0
55,8,13,Direct,0.07331654291760886,0.07331654291760886,1,1.0
55,9,15,Direct,0.04715996847574092,0.04715996847574092,1,1.0
55,11,5,Direct,17.56147951190109,17.56147951190109,1,1.0
55,12,1,Direct,4.347998980853701,4.347998980853701,1,1.0
55,13,3,Direct,0.05115387698789145,0.05115387698789145,1,1.0
55,13,4,Direct,2.149441621561807,2.149441621561807,1,1.0
55,14,5,Direct,0.10241985889273908,0.10241985889273908,1,1.0
55,14,10,Direct,14.088875202860926,14.088875202860926,1,1.0
55,16,10,Direct,0.11477097565773518,0.11477097565773518,1,1.0
55,19,2,Direct,27.970696819589747,27.970696819589747,1,1.0
55,19,8,Direct,13.339588492828465,13.339588492828465,1,1.0
55,20,5,Direct,58.36508668338903,58.36508668338903,1,1.0
55,22,2,Direct,0.0900740722816982,0.0900740722816982,1,1.0
55,22,4,Direct,0.024871538586255463,0.024871538586255463,1,1.0
55,22,6,Direct,0.06556871346161902,0.06556871346161902,1,1.0
56,0,9,Direct,3.8545940239457797,3.8545940239457797,1,1.0
56,0,14,Direct,256.0,256.0,1,1.0
56,1,6,Direct,0.21569658570595043,0.21569658570595043,1,1.0
56,4,0,Direct,0.13926981078608766,0.13926981078608766,1,1.0
56,4,2,Direct,9.319724381147362,9.319724381147362,1,1.0
56,4,9,Direct,1.7538555744748272,1.7538555744748272,1,1.0
56,5,3,Direct,0.8926559527481549,0.8926559527481549,1,1.0
56,6,9,Direct,0.24529158672553758,0.24529158672553758,1,1.0
56,8,0,Direct,0.8305485347579179,0.8305485347579179,1,1.0
56,8,5,Direct,4.7466133824160535,4.7466133824160535,1,1.0
56,9,5,Direct,41.29539415931221,41.29539415931221,1,1.0
56,9,14,Direct,0.07025181643648398,0.07025181643648398,1,1.0
56,10,0,Direct,10.767794279060546,10.767794279060546,1,1.0
56,10,9,Direct,2.755377332380304,2.755377332380304,1,1.0
56,10,13,Direct,0.015654112019388083,0.015654112019388083,1,1.0
56,10,14,Direct,0.02334215752720122,0.02334215752720122,1,1.0
56,11,15,Direct,0.028439139380400016,0.028439139380400016,1,1.0
56,12,1,Direct,1.1462051713188022,1.1462051713188022,1,1.0
56,12,13,Direct,29.03816224848758,29.03816224848758,1,1.0
56,13,0,Direct,0.014366217867409005,0.014366217867409005,1,1.0
56,14,1,Direct,256.0,256.0,1,1.0
56,16,0,Direct,0.40411955570596053,0.40411955570596053,1,1.0
56,16,13,Direct,0.026491664687137536,0.026491664687137536,1,1.0
56,17,0,Direct,6.414917484987715,6.414917484987715,1,1.0
56,17,7,Direct,6.141770582000382,6.141770582000382,1,1.0
56,18,1,Direct,0.0947009474244408,0.0947009474244408,1,1.0
56,18,9,Direct,15.915752136177893,15.915752136177893,1,1.0
56,19,6,Direct,0.04647269098170444,0.04647269098170444,1,1.0
56,19,9,Direct,0.17383287457989033,0.17383287457989033,1,1.0
56,20,0,Direct,0.030124902181217352,0.030124902181217352,1,1.0
56,20,1,Direct,0.07766209448639305,0.07766209448639305,1,1.0
56,21,1,ViaRelay,19.697599180926925,19.697599180926925,1,1.0
56,21,13,Direct,6.345351060665646,6.345351060665646,1,1.0
56,22,0,Direct,15.295388628319403,15.295388628319403,1,1.0
56,22,5,Direct,48.95070465384024,48.95070465384024,1,1.0
56,23,7,Direct,0.08577158329646578,0.08577158329646578,1,1.0
57,1,1,Direct,3.688006852206261,3.688006852206261,1,1.0
57,1,4,Direct,83.25245764380517,83.25245764380517,1,1.0
57,1,12,Direct,0.023143438369907423,0.023143438369907423,1,1.0
57,2,12,Direct,15.9072426068065,15.9072426068065,1,1.0
57,2,13,Direct,0.7210026008709634,0.7210026008709634,1,1.0
57,2,15,Direct,0.026874562671105214,0.026874562671105214,1,1.0
57,4,6,Direct,0.014180793202269878,0.014180793202269878,1,1.0
57,4,13,Direct,0.014506088585448794,0.014506088585448794,1,1.0
57,5,10,Direct,0.11640856260191665,0.11640856260191665,1,1.0
57,5,14,Direct,24.85530794802601,24.85530794802601,1,1.0
57,6,12,Direct,0.25421071023533864,0.25421071023533864,1,1.0
57,7,0,Direct,0.05466835877354144,0.05466835877354144,1,1.0
57,8,10,Direct,12.860862835138429,12.860862835138429,1,1.0
57,8,11,Direct,0.795950270543768,0.795950270543768,1,1.0
57,8,13,Direct,0.022315121978749186,0.022315121978749186,1,1.0
