episode,step,veh_id,T_tot_ms,deadline_ms,violation
7,21,0,250,250,0
7,21,1,13.9687514303397,250,0
7,21,2,10.2946703509352,250,0
7,21,3,0.556091044468262,250,0
7,21,4,77.0294626535783,250,0
7,21,5,1.90180348154414,250,0
7,21,6,6.25163619368884,250,0
7,21,7,128.768792416872,250,0
7,21,8,1.19109257890047,250,0
7,21,9,3.38946575185642,250,0
7,21,10,37.8466895007596,250,0
7,21,11,68.5973861312356,250,0
7,21,12,6.42772242367419,250,0
7,21,13,250,250,0
7,21,14,15.9833323617777,250,0
7,21,15,44.7722774007633,250,0
7,22,0,10.1932249470597,250,0
7,22,1,0.148257548487751,250,0
7,22,2,100.779149806396,250,0
7,22,3,11.8635535346692,250,0
7,22,4,27.75495797799,250,0
7,22,5,52.8930448241789,250,0
7,22,6,250,250,0
7,22,7,250,250,0
7,22,8,12.1422506978367,250,0
7,22,9,0.0373692597392124,250,0
7,22,10,51.0962633707877,250,0
7,22,11,250,250,0
7,22,12,250,250,0
7,22,13,24.9576154503677,250,0
7,22,14,1.19432389222149,250,0
7,22,15,2.99331572924719,250,0
7,23,0,1.320325070031,250,0
7,23,1,3.44117860640132,250,0
7,23,2,63.2710867355723,250,0
7,23,3,1.56738149508344,250,0
7,23,4,2.47752586453863,250,0
7,23,5,6.43101713970008,250,0
7,23,6,0.600442752528793,250,0
7,23,7,58.8095675567141,250,0
7,23,8,10.9560001911194,250,0
7,23,9,5.44320581856669,250,0
7,23,10,131.606812495411,250,0
7,23,11,66.479401007607,250,0
7,23,12,45.5499259620875,250,0
7,23,13,13.2560228235005,250,0
7,23,14,12.6653182330612,250,0
7,23,15,250,250,0
8,0,0,250,250,0
8,0,1,250,250,0
8,0,2,250,250,0
8,0,3,250,250,0
8,0,4,250,250,0
8,0,5,250,250,0
8,0,6,250,250,0
8,0,7,250,250,0
8,0,8,250,250,0
8,0,9,250,250,0
8,0,10,250,250,0
8,0,11,250,250,0
8,0,12,250,250,0
8,0,13,250,250,0
8,0,14,250,250,0
8,0,15,250,250,0
8,1,0,18.3915157019687,250,0
8,1,1,19.4354015699644,250,0
8,1,2,2.87321520315916,250,0
8,1,3,78.0570797338902,250,0
8,1,4,6.26127189175748,250,0
8,1,5,250,250,0
8,1,6,11.8733132531376,250,0
8,1,7,6.14965569798192,250,0
8,1,8,17.3135807585574,250,0
8,1,9,7.15037257855976,250,0
8,1,10,250,250,0
8,1,11,250,250,0
8,1,12,10.5406062088554,250,0
8,1,13,22.1485106380322,250,0
8,1,14,21.1229110603825,250,0
8,1,15,250,250,0
8,2,0,21.1528737557795,250,0
8,2,1,9.13308372241512,250,0
8,2,2,0.25303895344571,250,0
8,2,3,15.4681804245544,250,0
8,2,4,69.9876332227024,250,0
8,2,5,250,250,0
8,2,6,5.25244940386191,250,0
8,2,7,0.07810786777793,250,0
8,2,8,250,250,0
8,2,9,21.0507543466645,250,0
8,2,10,250,250,0
8,2,11,83.1841574678835,250,0
8,2,12,2.19705379857878,250,0
8,2,13,2.90362378030984,250,0
8,2,14,0.0916354682733073,250,0
8,2,15,16.2783207985824,250,0
8,3,0,26.1197405913749,250,0
8,3,1,0.0190616772551143,250,0
8,3,2,21.5774528467756,250,0
8,3,3,68.08697507941,250,0
8,3,4,68.4710433035706,250,0
8,3,5,7.47539408539174,250,0
8,3,6,0.150352133633363,250,0
8,3,7,41.0827468048627,250,0
8,3,8,15.2502619814062,250,0
8,3,9,45.8602576194724,250,0
8,3,10,10.4778651310974,250,0
8,3,11,59.775830810697,250,0
8,3,12,78.2391342705058,250,0
8,3,13,9.47217905006477,250,0
8,3,14,13.3981684872109,250,0
8,3,15,7.56677225960736,250,0
8,4,0,0.034676319370444,250,0
8,4,1,49.850729967611,250,0
8,4,2,1.0836055270824,250,0
8,4,3,28.0272224775883,250,0
8,4,4,46.9635208089942,250,0
8,4,5,69.5637623392581,250,0
8,4,6,250,250,0
8,4,7,27.3900409346539,250,0
8,4,8,5.24875910535999,250,0
8,4,9,19.021463175279,250,0
8,4,10,2.34788754422524,250,0
8,4,11,25.7498433563161,250,0
8,4,12,81.3384975204723,250,0
8,4,13,250,250,0
8,4,14,250,250,0
8,4,15,250,250,0
8,5,0,0.269963427083702,250,0
8,5,1,0.681687019204486,250,0
8,5,2,46.6582861025355,250,0
8,5,3,26.0561819909901,250,0
8,5,4,0.286070595302099,250,0
8,5,5,26.9339013882367,250,0
8,5,6,28.4925420331071,250,0
8,5,7,35.1254820136377,250,0
8,5,8,6.689674725613,250,0
8,5,9,8.64997555836577,250,0
8,5,10,160.955104771939,250,0
8,5,11,3.68401776077922,250,0
8,5,12,250,250,0
8,5,13,10.2324911255321,250,0
8,5,14,13.0894447585474,250,0
8,5,15,17.9937330043979,250,0
8,6,0,250,250,0
8,6,1,0.474705644227628,250,0
8,6,2,19.0242366593979,250,0
8,6,3,18.4112741066288,250,0
8,6,4,0.582672603780969,250,0
8,6,5,2.47985547330779,250,0
8,6,6,10.0884620839566,250,0
8,6,7,14.8509687354009,250,0
8,6,8,9.14543491822799,250,0
8,6,9,3.44516539804466,250,0
8,6,10,30.6969703372365,250,0
8,6,11,1.6199839005186,250,0
8,6,12,21.5401665375458,250,0
8,6,13,26.8802979960285,250,0
8,6,14,232.239050691462,250,0
8,6,15,18.7292174155433,250,0
8,7,0,250,250,0
8,7,1,73.0255769129763,250,0
8,7,2,14.6363451025859,250,0
8,7,3,250,250,0
8,7,4,8.49428917125566,250,0
8,7,5,143.0951399769,250,0
8,7,6,12.5859778336921,250,0
8,7,7,2.82026233272882,250,0
8,7,8,72.6343084737689,250,0
8,7,9,13.8021743476474,250,0
8,7,10,250,250,0
8,7,11,250,250,0
8,7,12,108.941031482243,250,0
8,7,13,11.7820693722153,250,0
8,7,14,106.651796112526,250,0
8,7,15,10.194949097767,250,0
8,8,0,16.7949248574748,250,0
8,8,1,35.2427670833366,250,0
8,8,2,13.1036071315961,250,0
8,8,3,2.94689118674194,250,0
8,8,4,6.98327333973486,250,0
8,8,5,100.819929574495,250,0
8,8,6,31.8939679219088,250,0
8,8,7,9.70074488550162,250,0
8,8,8,6.78345820206239,250,0
8,8,9,1.62580534177454,250,0
8,8,10,152.675841710148,250,0
8,8,11,81.024273952494,250,0
8,8,12,224.150876097991,250,0
8,8,13,4.64462755704519,250,0
8,8,14,29.440081114905,250,0
8,8,15,127.734797146988,250,0
8,9,0,30.2341370666611,250,0
8,9,1,61.0587827059952,250,0
8,9,2,12.8384845894964,250,0
8,9,3,17.3756798301402,250,0
8,9,4,57.7310720673632,250,0
8,9,5,135.985091880705,250,0
8,9,6,13.1396432724405,250,0
8,9,7,25.2058295810359,250,0
8,9,8,0.253338044785111,250,0
8,9,9,18.4813422226486,250,0
8,9,10,8.64411743345733,250,0
8,9,11,31.8132478228142,250,0
8,9,12,109.073636311038,250,0
8,9,13,12.566962119843,250,0
8,9,14,0.0493691990485125,250,0
8,9,15,10.281194580938,250,0
8,10,0,11.3948274881549,250,0
8,10,1,52.2685604913266,250,0
8,10,2,43.420069239604,250,0
8,10,3,37.0853831925895,250,0
8,10,4,250,250,0
8,10,5,19.3453070733738,250,0
8,10,6,0.121051714360774,250,0
8,10,7,14.7947198008067,250,0
8,10,8,9.99141509434006,250,0
8,10,9,15.6084383172808,250,0
8,10,10,250,250,0
8,10,11,9.90804402347909,250,0
8,10,12,94.5197171090455,250,0
8,10,13,7.15114960243732,250,0
8,10,14,8.01825628299207,250,0
8,10,15,30.0690421200421,250,0
8,11,0,1.61612882716054,250,0
8,11,1,17.9167105309348,250,0
8,11,2,59.8439681640805,250,0
8,11,3,12.5434474488332,250,0
8,11,4,74.7406098430673,250,0
8,11,5,26.88120755696,250,0
8,11,6,21.5513562159099,250,0
8,11,7,31.7609219151523,250,0
8,11,8,0.161754512060305,250,0
8,11,9,24.6252084814574,250,0
8,11,10,13.6471939428428,250,0
8,11,11,96.4367658443137,250,0
8,11,12,250,250,0
8,11,13,250,250,0
8,11,14,21.8449100231695,250,0
8,11,15,13.2817703211325,250,0
8,12,0,3.08284735268614,250,0
8,12,1,90.3833413878836,250,0
8,12,2,19.1745300349005,250,0
8,12,3,4.24185152943633,250,0
8,12,4,250,250,0
8,12,5,250,250,0
8,12,6,11.0919386728691,250,0
8,12,7,250,250,0
8,12,8,13.4328632174524,250,0
8,12,9,10.9490707911027,250,0
8,12,10,250,250,0
8,12,11,43.5525479954497,250,0
8,12,12,76.513907628481,250,0
8,12,13,14.1211503637953,250,0
8,12,14,33.5899816426945,250,0
8,12,15,5.46029418403093,250,0
8,13,0,0.907614149953209,250,0
8,13,1,41.2870339772319,250,0
8,13,2,2.81162684378313,250,0
8,13,3,0.895565683046225,250,0
8,13,4,53.8208874576626,250,0
8,13,5,36.1906517090524,250,0
8,13,6,0.913297676501385,250,0
8,13,7,44.5337389955771,250,0
8,13,8,0.743371825726396,250,0
8,13,9,250,250,0
8,13,10,15.1365528811247,250,0
8,13,11,57.9601672602145,250,0
8,13,12,250,250,0
8,13,13,30.6100495480747,250,0
8,13,14,25.1423414198551,250,0
8,13,15,250,250,0
8,14,0,9.46957393488403,250,0
8,14,1,0.0704763743271204,250,0
8,14,2,25.3638064671906,250,0
8,14,3,0.0245802079629795,250,0
8,14,4,27.1360276415927,250,0
8,14,5,82.4712144709094,250,0
8,14,6,6.80190712100258,250,0
8,14,7,59.4883428088335,250,0
8,14,8,1.43960837614801,250,0
8,14,9,11.4609527746405,250,0
8,14,10,0.512154995141433,250,0
8,14,11,144.798358494059,250,0
8,14,12,24.929629358721,250,0
8,14,13,250,250,0
8,14,14,250,250,0
8,14,15,14.4679661654965,250,0
8,15,0,1.78279392267741,250,0
8,15,1,15.400840712335,250,0
8,15,2,11.9602310153515,250,0
8,15,3,0.900737806870225,250,0
8,15,4,250,250,0
8,15,5,250,250,0
8,15,6,73.1749751203854,250,0
8,15,7,19.315145865105,250,0
8,15,8,250,250,0
8,15,9,0.00816055586291043,250,0
8,15,10,36.073527881048,250,0
8,15,11,121.868740583105,250,0
8,15,12,51.1525310387553,250,0
8,15,13,4.1220025173713,250,0
8,15,14,33.476373558535,250,0
8,15,15,25.1255863534045,250,0
8,16,0,0.696349756720905,250,0
8,16,1,250,250,0
8,16,2,18.590016981174,250,0
8,16,3,12.3180010899327,250,0
8,16,4,8.6448109323763,250,0
8,16,5,19.4458767189806,250,0
8,16,6,15.5099182105949,250,0
8,16,7,1.82976765760999,250,0
8,16,8,10.1933189491463,250,0
8,16,9,0.245567285057692,250,0
8,16,10,250,250,0
8,16,11,250,250,0
8,16,12,100.560549545914,250,0
8,16,13,250,250,0
8,16,14,250,250,0
8,16,15,15.8226943116215,250,0
8,17,0,250,250,0
8,17,1,31.7722242456031,250,0
8,17,2,11.6897977885261,250,0
8,17,3,250,250,0
8,17,4,250,250,0
8,17,5,250,250,0
8,17,6,14.3972171407161,250,0
8,17,7,4.04572598456826,250,0
8,17,8,250,250,0
8,17,9,1.18400462244596,250,0
8,17,10,33.6507401308004,250,0
8,17,11,250,250,0
8,17,12,250,250,0
8,17,13,11.4295676615596,250,0
8,17,14,250,250,0
8,17,15,109.066415021588,250,0
8,18,0,250,250,0
8,18,1,9.54883624578753,250,0
8,18,2,1.13013289282395,250,0
8,18,3,14.1072075079378,250,0
8,18,4,13.2465865343263,250,0
8,18,5,250,250,0
8,18,6,2.34495134575367,250,0
8,18,7,250,250,0
8,18,8,11.2879465971611,250,0
8,18,9,250,250,0
8,18,10,33.6637176930867,250,0
8,18,11,8.33862621325885,250,0
8,18,12,181.658858453043,250,0
8,18,13,39.259678481804,250,0
8,18,14,201.493198682087,250,0
8,18,15,7.96977376506599,250,0
8,19,0,26.6487472154264,250,0
8,19,1,8.94394751837115,250,0
8,19,2,93.8912547539217,250,0
8,19,3,250,250,0
8,19,4,3.31201607765605,250,0
8,19,5,27.1904990946262,250,0
8,19,6,0.689458246131427,250,0
8,19,7,0.103658793025066,250,0
8,19,8,111.273634823098,250,0
8,19,9,9.85623781081101,250,0
8,19,10,52.6467298479966,250,0
8,19,11,0.662631900303697,250,0
8,19,12,250,250,0
8,19,13,76.9873603994351,250,0
8,19,14,169.935568229151,250,0
8,19,15,250,250,0
8,20,0,15.960207922501,250,0
8,20,1,10.3267157380388,250,0
8,20,2,61.0295969611294,250,0
8,20,3,9.96781222852437,250,0
8,20,4,4.56812900590739,250,0
8,20,5,10.581308891516,250,0
8,20,6,48.877183891506,250,0
8,20,7,250,250,0
8,20,8,79.3175659086107,250,0
8,20,9,250,250,0
8,20,10,21.7921944145975,250,0
8,20,11,7.59988419957122,250,0
8,20,12,30.0771408586463,250,0
8,20,13,250,250,0
8,20,14,20.7614991719653,250,0
8,20,15,32.3646932835091,250,0
8,21,0,49.6679463868106,250,0
8,21,1,250,250,0
8,21,2,0.724212064387807,250,0
8,21,3,11.9790102749587,250,0
8,21,4,1.59526291532683,250,0
8,21,5,250,250,0
8,21,6,6.47857905518288,250,0
8,21,7,27.3889126078161,250,0
8,21,8,93.2407768861104,250,0
8,21,9,12.4349776129526,250,0
8,21,10,0.0357221668116048,250,0
8,21,11,13.7890234415225,250,0
8,21,12,41.7419415244997,250,0
8,21,13,250,250,0
8,21,14,2.34447925863154,250,0
8,21,15,14.9205315043963,250,0
8,22,0,21.9009293783149,250,0
8,22,1,10.2288275628469,250,0
8,22,2,14.7682731540524,250,0
8,22,3,2.45450210566925,250,0
8,22,4,154.527205371823,250,0
8,22,5,42.8541182929909,250,0
8,22,6,21.4132511374708,250,0
8,22,7,0.364537139085694,250,0
8,22,8,17.4847898847936,250,0
8,22,9,52.3375890847654,250,0
8,22,10,45.6719834774041,250,0
8,22,11,34.0730402091361,250,0
8,22,12,2.81215135213273,250,0
8,22,13,79.3466213592762,250,0
8,22,14,33.0189109488582,250,0
8,22,15,29.8327981055434,250,0
8,23,0,32.8585190189776,250,0
8,23,1,2.83643804492333,250,0
8,23,2,10.0806133687904,250,0
8,23,3,0.565253734780164,250,0
8,23,4,37.9806318318637,250,0
8,23,5,250,250,0
8,23,6,250,250,0
8,23,7,0.156522424876807,250,0
8,23,8,1.60044469831147,250,0
8,23,9,15.1194926703418,250,0
8,23,10,250,250,0
8,23,11,18.1060993966628,250,0
8,23,12,250,250,0
8,23,13,5.97311889058474,250,0
8,23,14,21.5255056282249,250,0
8,23,15,3.87880810662066,250,0
9,0,0,250,250,0
9,0,1,250,250,0
9,0,2,250,250,0
9,0,3,250,250,0
9,0,4,250,250,0
9,0,5,250,250,0
9,0,6,250,250,0
9,0,7,250,250,0
9,0,8,250,250,0
9,0,9,250,250,0
9,0,10,250,250,0
9,0,11,250,250,0
9,0,12,250,250,0
9,0,13,250,250,0
9,0,14,250,250,0
9,0,15,250,250,0
9,1,0,17.3328406580007,250,0
9,1,1,9.71776531535042,250,0
9,1,2,15.3108270689033,250,0
9,1,3,18.9744163597677,250,0
9,1,4,16.834488297012,250,0
9,1,5,250,250,0
9,1,6,94.0465836574458,250,0
9,1,7,14.7052637773688,250,0
9,1,8,250,250,0
9,1,9,11.6346137600801,250,0
9,1,10,2.04406566292784,250,0
9,1,11,250,250,0
9,1,12,10.0903518020242,250,0
9,1,13,32.8833813763613,250,0
9,1,14,61.015562475148,250,0
9,1,15,2.86520203956612,250,0
9,2,0,250,250,0
9,2,1,2.11931504001016,250,0
9,2,2,250,250,0
9,2,3,250,250,0
9,2,4,250,250,0
9,2,5,72.0259004070774,250,0
9,2,6,45.7179068020456,250,0
9,2,7,132.291734969023,250,0
9,2,8,72.0243620465936,250,0
9,2,9,250,250,0
9,2,10,2.59230415424831,250,0
9,2,11,212.423211838797,250,0
9,2,12,250,250,0
9,2,13,250,250,0
9,2,14,30.271199160219,250,0
9,2,15,5.89794794130283,250,0
9,3,0,5.09123561893208,250,0
9,3,1,0.0409618402496632,250,0
9,3,2,30.4259037994852,250,0
9,3,3,20.4482359417823,250,0
9,3,4,26.5852121749489,250,0
9,3,5,250,250,0
9,3,6,250,250,0
9,3,7,163.043891354009,250,0
9,3,8,8.56491078008394,250,0
9,3,9,145.2998212615,250,0
9,3,10,12.9032442012537,250,0
9,3,11,72.3312252940346,250,0
9,3,12,87.2992525339675,250,0
9,3,13,11.8956841037026,250,0
9,3,14,62.4774161657155,250,0
9,3,15,250,250,0
9,4,0,18.6131681368427,250,0
9,4,1,250,250,0
9,4,2,250,250,0
9,4,3,250,250,0
9,4,4,250,250,0
9,4,5,14.1960933603499,250,0
9,4,6,51.3659607865337,250,0
9,4,7,2.47082515406463,250,0
9,4,8,250,250,0
9,4,9,250,250,0
9,4,10,40.0016542326547,250,0
9,4,11,4.14458840525583,250,0
9,4,12,1.24886657207372,250,0
9,4,13,1.91145536516231,250,0
9,4,14,0.711310884319468,250,0
9,4,15,60.3801579581285,250,0
9,5,0,250,250,0
9,5,1,61.5761189279614,250,0
9,5,2,11.1442000298305,250,0
9,5,3,10.8930898844632,250,0
9,5,4,250,250,0
9,5,5,250,250,0
9,5,6,0.534540318751822,250,0
9,5,7,250,250,0
9,5,8,15.1149252759934,250,0
9,5,9,4.71626717341464,250,0
9,5,10,29.9515549072922,250,0
9,5,11,250,250,0
9,5,12,97.6673714547589,250,0
9,5,13,250,250,0
9,5,14,3.38269511583528,250,0
9,5,15,17.4105694368031,250,0
9,6,0,27.9605801301929,250,0
9,6,1,250,250,0
9,6,2,0.458944766031864,250,0
9,6,3,0.256120550112378,250,0
9,6,4,172.500612796548,250,0
9,6,5,11.2923731017748,250,0
9,6,6,0.173119831859712,250,0
9,6,7,250,250,0
9,6,8,250,250,0
9,6,9,14.9047257930286,250,0
9,6,10,81.7467615835299,250,0
9,6,11,250,250,0
9,6,12,250,250,0
9,6,13,245.044042079353,250,0
9,6,14,0.138306552898847,250,0
9,6,15,250,250,0
9,7,0,48.6674265909645,250,0
9,7,1,29.6492140245644,250,0
9,7,2,11.1311418172312,250,0
9,7,3,7.15226206091222,250,0
9,7,4,250,250,0
9,7,5,250,250,0
9,7,6,250,250,0
9,7,7,22.8626475846901,250,0
9,7,8,0.771898867739486,250,0
9,7,9,3.82236844147194,250,0
9,7,10,250,250,0
9,7,11,45.2668912272392,250,0
9,7,12,64.2283418843502,250,0
9,7,13,16.9977759179539,250,0
9,7,14,20.6791358383975,250,0
9,7,15,0.610567016482313,250,0
9,8,0,250,250,0
9,8,1,51.8459777372731,250,0
9,8,2,52.1205607862423,250,0
9,8,3,250,250,0
9,8,4,54.1118641765994,250,0
9,8,5,21.2307536706015,250,0
9,8,6,20.71239602583,250,0
9,8,7,0.0431715045017997,250,0
9,8,8,250,250,0
9,8,9,9.26801009124434,250,0
9,8,10,2.7689110766976,250,0
9,8,11,4.62524184512862,250,0
9,8,12,157.552954935199,250,0
9,8,13,5.6762735778076,250,0
9,8,14,250,250,0
9,8,15,14.8252509169437,250,0
9,9,0,250,250,0
9,9,1,11.4483507341207,250,0
9,9,2,250,250,0
9,9,3,250,250,0
9,9,4,65.6922615207543,250,0
9,9,5,26.3510721753941,250,0
9,9,6,250,250,0
9,9,7,250,250,0
9,9,8,82.4200983737283,250,0
9,9,9,250,250,0
9,9,10,250,250,0
9,9,11,4.02919897877902,250,0
9,9,12,53.6977669996772,250,0
9,9,13,5.4022573565402,250,0
9,9,14,29.0344288515938,250,0
9,9,15,37.4691681043065,250,0
9,10,0,24.1432177675309,250,0
9,10,1,1.27889019406551,250,0
9,10,2,6.12890143410172,250,0
9,10,3,13.4516051171858,250,0
9,10,4,14.6456694312219,250,0
9,10,5,34.2148614725504,250,0
9,10,6,12.1231308523193,250,0
9,10,7,250,250,0
9,10,8,250,250,0
9,10,9,8.59235513990412,250,0
9,10,10,46.0888349029583,250,0
9,10,11,0.170321117183573,250,0
9,10,12,21.3262157362498,250,0
9,10,13,33.0387063801525,250,0
9,10,14,250,250,0
9,10,15,23.8454837524498,250,0
9,11,0,0.213523947312947,250,0
9,11,1,250,250,0
9,11,2,12.8455019232627,250,0
9,11,3,0.0270775925219318,250,0
9,11,4,250,250,0
9,11,5,2.66072315883053,250,0
9,11,6,36.3568778638046,250,0
9,11,7,250,250,0
9,11,8,15.8778531318052,250,0
9,11,9,250,250,0
9,11,10,250,250,0
9,11,11,0.043334639113776,250,0
9,11,12,250,250,0
9,11,13,5.57454093334907,250,0
9,11,14,13.3745836437827,250,0
9,11,15,18.5073295329381,250,0
9,12,0,16.5568436435337,250,0
9,12,1,195.311272588418,250,0
9,12,2,250,250,0
9,12,3,7.51269175647975,250,0
9,12,4,26.6417743624465,250,0
9,12,5,250,250,0
9,12,6,15.2183280279698,250,0
9,12,7,69.8771902985013,250,0
9,12,8,0.785672406086984,250,0
9,12,9,3.983593062288,250,0
9,12,10,65.5066482749711,250,0
9,12,11,250,250,0
9,12,12,195.744361974755,250,0
9,12,13,15.2128555604645,250,0
9,12,14,23.5995168755167,250,0
9,12,15,122.387265674642,250,0
9,13,0,16.6115229369853,250,0
9,13,1,250,250,0
9,13,2,22.8077689130677,250,0
9,13,3,20.7922632175804,250,0
9,13,4,250,250,0
9,13,5,250,250,0
9,13,6,47.9649811289229,250,0
9,13,7,17.2962689033378,250,0
9,13,8,25.1677269983531,250,0
9,13,9,21.9998112915648,250,0
9,13,10,250,250,0
9,13,11,76.0979089215174,250,0
9,13,12,250,250,0
9,13,13,32.7309534743279,250,0
9,13,14,57.6144329308923,250,0
9,13,15,106.168733498806,250,0
9,14,0,6.42999445440229,250,0
9,14,1,250,250,0
9,14,2,23.1234241300317,250,0
9,14,3,2.86099849381483,250,0
9,14,4,30.9965140148094,250,0
9,14,5,249.362630232278,250,0
9,14,6,250,250,0
9,14,7,36.2439106893009,250,0
9,14,8,250,250,0
9,14,9,17.4915316201339,250,0
9,14,10,113.50940652655,250,0
9,14,11,39.8900099161871,250,0
9,14,12,250,250,0
9,14,13,25.5818915530434,250,0
9,14,14,31.3744043964019,250,0
9,14,15,250,250,0
9,15,0,250,250,0
9,15,1,250,250,0
9,15,2,2.74384059380381,250,0
9,15,3,22.7207337131132,250,0
9,15,4,0.310442086665142,250,0
9,15,5,250,250,0
9,15,6,26.3975689654387,250,0
9,15,7,250,250,0
9,15,8,29.8641879756489,250,0
9,15,9,224.398687989854,250,0
9,15,10,43.6952922330545,250,0
9,15,11,36.6326224207163,250,0
9,15,12,250,250,0
9,15,13,8.51395444793913,250,0
9,15,14,250,250,0
9,15,15,250,250,0
9,16,0,84.3438562514912,250,0
9,16,1,250,250,0
9,16,2,250,250,0
9,16,3,250,250,0
9,16,4,7.85678725341901,250,0
9,16,5,250,250,0
9,16,6,42.9808896851344,250,0
9,16,7,20.6246049059901,250,0
9,16,8,250,250,0
9,16,9,10.5123865312611,250,0
9,16,10,250,250,0
9,16,11,50.0498326860929,250,0
9,16,12,250,250,0
9,16,13,71.7246678802147,250,0
9,16,14,250,250,0
9,16,15,13.1073427883629,250,0
9,17,0,75.44488440674,250,0
9,17,1,41.1459203595471,250,0
9,17,2,0.917992791374472,250,0
9,17,3,12.3117184250306,250,0
9,17,4,0.135532472878082,250,0
9,17,5,250,250,0
9,17,6,20.6480408227852,250,0
9,17,7,34.9681469725341,250,0
9,17,8,9.53510995640925,250,0
9,17,9,250,250,0
9,17,10,183.08315378408,250,0
9,17,11,19.6594043388719,250,0
9,17,12,20.8889355233048,250,0
9,17,13,13.0878874341764,250,0
9,17,14,69.9357273724325,250,0
9,17,15,4.12659578935951,250,0
9,18,0,250,250,0
9,18,1,24.7551657888796,250,0
9,18,2,250,250,0
9,18,3,3.91321826211657,250,0
9,18,4,1.12179965295689,250,0
9,18,5,33.878680062476,250,0
9,18,6,250,250,0
9,18,7,250,250,0
9,18,8,0.0743589582534731,250,0
9,18,9,17.2754961972176,250,0
9,18,10,250,250,0
9,18,11,1.87148594458964,250,0
9,18,12,250,250,0
9,18,13,1.89465562524369,250,0
9,18,14,52.1615776645547,250,0
9,18,15,45.3201841554126,250,0
9,19,0,33.0209542200788,250,0
9,19,1,27.2675804121872,250,0
9,19,2,9.06473999296144,250,0
9,19,3,148.370335711965,250,0
9,19,4,250,250,0
9,19,5,10.808820815669,250,0
9,19,6,20.3683715540236,250,0
9,19,7,18.0216544377675,250,0
9,19,8,40.3313975610825,250,0
9,19,9,97.1582604204164,250,0
9,19,10,14.1056783907097,250,0
9,19,11,250,250,0
9,19,12,73.3707811605213,250,0
9,19,13,23.1657664339444,250,0
9,19,14,0.376745120505624,250,0
9,19,15,250,250,0
9,20,0,89.2012017540467,250,0
9,20,1,250,250,0
9,20,2,1.66984765914304,250,0
9,20,3,2.80011714974502,250,0
9,20,4,165.341639035668,250,0
9,20,5,0.707796569760846,250,0
9,20,6,26.2396720016513,250,0
9,20,7,4.92834675362656,250,0
9,20,8,15.3914793732008,250,0
9,20,9,8.35160482618262,250,0
9,20,10,18.4239245414121,250,0
9,20,11,37.0824193741736,250,0
9,20,12,9.04470018655527,250,0
9,20,13,250,250,0
9,20,14,32.0376303791403,250,0
9,20,15,91.3402768849639,250,0
9,21,0,36.132636948543,250,0
9,21,1,50.9164172680448,250,0
9,21,2,0.814975819449159,250,0
9,21,3,11.9893443261028,250,0
9,21,4,7.08462890788718,250,0
9,21,5,250,250,0
9,21,6,250,250,0
9,21,7,49.8640423257979,250,0
9,21,8,12.5627963134682,250,0
9,21,9,17.8800591926748,250,0
9,21,10,48.271432844602,250,0
9,21,11,53.8921250435255,250,0
9,21,12,83.8587041284532,250,0
9,21,13,8.05896179025453,250,0
9,21,14,84.5003573825008,250,0
9,21,15,3.07017050288172,250,0
9,22,0,250,250,0
9,22,1,131.378311919449,250,0
9,22,2,250,250,0
9,22,3,10.3770036790481,250,0
9,22,4,0.0312386759370312,250,0
9,22,5,250,250,0
9,22,6,32.0990332980094,250,0
9,22,7,0.0678500171940673,250,0
9,22,8,68.1406938008361,250,0
9,22,9,56.2147454039265,250,0
9,22,10,75.5118525454937,250,0
9,22,11,119.73874606227,250,0
9,22,12,1.63761350810186,250,0
9,22,13,8.96356029987627,250,0
9,22,14,13.9836879005884,250,0
9,22,15,31.5511099629176,250,0
9,23,0,0.32472257533708,250,0
9,23,1,250,250,0
9,23,2,17.8961971825228,250,0
9,23,3,15.4087955165368,250,0
9,23,4,60.6788893298283,250,0
9,23,5,40.8405489619891,250,0
9,23,6,12.8617506464091,250,0
9,23,7,7.08384356356162,250,0
9,23,8,167.389735521498,250,0
9,23,9,250,250,0
9,23,10,89.9307172594645,250,0
9,23,11,36.6823105117817,250,0
9,23,12,250,250,0
9,23,13,62.3215468434682,250,0
9,23,14,18.9029065130974,250,0
9,23,15,33.8409588929727,250,0
10,0,0,250,250,0
10,0,1,250,250,0
10,0,2,250,250,0
10,0,3,250,250,0
10,0,4,250,250,0
10,0,5,250,250,0
10,0,6,250,250,0
10,0,7,250,250,0
10,0,8,250,250,0
10,0,9,250,250,0
10,0,10,250,250,0
10,0,11,250,250,0
10,0,12,250,250,0
10,0,13,250,250,0
10,0,14,250,250,0
10,0,15,250,250,0
10,1,0,21.9510075576563,250,0
10,1,1,250,250,0
10,1,2,1.8710396578984,250,0
10,1,3,102.155384333695,250,0
10,1,4,161.294177805221,250,0
10,1,5,190.233863951383,250,0
10,1,6,15.4385925280398,250,0
10,1,7,42.5649027742006,250,0
10,1,8,75.2769580087255,250,0
10,1,9,12.4301412117736,250,0
10,1,10,30.3100669712578,250,0
10,1,11,250,250,0
10,1,12,250,250,0
10,1,13,18.0235047848111,250,0
10,1,14,250,250,0
10,1,15,0.744929805034044,250,0
10,2,0,19.9825868203362,250,0
10,2,1,28.6752378122689,250,0
10,2,2,15.2744847596172,250,0
10,2,3,17.7845505565726,250,0
10,2,4,42.0971492477429,250,0
10,2,5,250,250,0
10,2,6,60.6491827593912,250,0
